exhibitor_name,email
Rychiger AG,sales@rychiger.com
MPS Maschinen- & Pack-Systeme AG,info@mps-swiss.com
ALFASERVICE SRL,info@alfaservice.eu
QOSINA,info@qosina.com
Micronel AG,info@micronel.com
seleon gmbh,info@seleon.de
ET Elastomer Technik GmbH,info@elastomer-technik.com
Schröder Spezialglas GmbH,info@schroederglas.com
"Nathaniel Group, Inc.",sales@nathaniel.com
NIAMSH Co. Ltd.,info@niamsh.com
Fluid-o-Tech S.r.l.,info@fluidotech.it
ATMOS MedizinTechnik GmbH & Co. KG,info@atmosmed.de
FSP Power Solution GmbH,info@fsp-ps.de
DELTA LINE SA,info@delta-line.com
Delta Med S.p.A.,info@deltamed.biz
Hamamatsu Photonics Deutschland GmbH,dialog@hamamatsu.de
ADVANTAGE AUSTRIA Wirtschaftskammer Österreich,frankfurt@wko.at
ZAO EXPOCENTRE,centr@expocentr.ru
Touch Design e.K.,info@touch-design.com
Bonini S.r.l.,info@bonini.com
MeKo Laser Material Processing,laser@meko.de
Helvoet BV,info.healthtech@helvoet.com
Biosensors BV,a.smit@biosensors.com
Istanbul Chemicals & Chemical Products Exporters Association,ikmib@immib.org.tr
"Reed Sinopharm Exhibitions Co., Ltd.",ying.gu@reedsinopharm.com
"Electro A.D., S.L.",electroad@electroad.es
Tecnoideal S.r.l.,sales@tecnoidealsrl.com
Cendres+Métaux SA Medical Division,medical@cmsa.ch
SMC Pneumatik GmbH,info@smc.de
Inpac Medizintechnik GmbH,info@inpac-medizintechnik.de
Holzammer Kunststofftechnik GmbH,kontakt@holzammer.de
Gaedigk Feinmechanik & Systemtechnik GmbH,info@gaedigk.de
Franz Binder GmbH & Co. Elektrische Bauelemente KG,info@binder-connector.de
maxon motor ag,info@maxonmotor.com
Adelberg Laboratories Inc.,adelbergk@aol.com
Feuerstein GmbH,info@suprama.com
"Beijing Demax Medical Technology Co., Ltd.",info@demaxmedical.com
3D Plus SAS,aminez@3d-plus.com
ULMA Packaging S. Coop.,info@ulmapackaging.com
SABEU GmbH & Co. KG,vertrieb@sabeu.com
Portescap S.A.,sales.europe@portescap.com
Chetan Meditech Pvt. Ltd. (Biotek),info@biotekortho.com
Dunkermotoren GmbH,info@dunkermotoren.de
TPV Compound S.r.l.,antonella.castelli@tpvcompound.com
Magnet-Schultz GmbH & Co. KG,info@magnet-schultz.com
Siargo Ltd.,Info@Siargo.com
ebm-papst St. Georgen GmbH & Co. KG,info2@de.ebmpapst.com
Korea Medical Devices Industrial Coop. Association (KMDICA),hyi@medinet.or.kr
Dr. Fritz Faulhaber GmbH & Co. KG,info@faulhaber.de
Mondi Consumer Packaging GmbH,advanced.materials@mondigroup.com
Korea Medical Devices Industrial Coop. Association (KMDICA),hyi@medinet.or.kr
Saint-Gobain Performance Plastics,medical@saint-gobain.com
Rohde AG,info@rohde-technics.com
Mechatronic AG,mechatronic@mechatronic.de
Mi3 Limited,st@mi-3.co.uk
"Sunwell Shengdatong Co.,Ltd",sunwellsdt@126.com
Rommelag Kunststoff-Maschinen Vertriebsgesellschaft mbH,mail.rd@rommelag.com
Korea Medical Devices Industrial Coop. Association (KMDICA),hyi@medinet.or.kr
"Hangzhou Haizhu MIM Products Co., Ltd.",info@hzmim.com
Optinova AB,support@optinova.com
Frör Kunststofftechnik GmbH,info@froer-kunststofftechnik.de
Resilia s.r.l.,rita.mauri@innovative-vinyls.com
IRCA S.p.A.,rica@zoppas.com
Bürkert Fluid Control Systems GmbH & Co. KG,info@buerkert.de
MEDIPACK AG,info@medipack.ch
EE-Systems GmbH,support@ee-systems.de
Ocean Optics B.V.,info@oceanoptics.eu
SCHERDEL GmbH,info@scherdel.de
Moll Engineering GmbH,info@moll-engineering.de
VP Vereinigte Papierwarenfabriken GmbH,medpack@vp-group.de
WAREMA Kunststofftechnik und Maschinenbau GmbH,info.kunststofftechnik@warema.de
Gangwon Technopark,great_swy@gwtp.or.kr
Porvair Filtration Group Ltd. Wrexham Division,info@porvairfiltration.com
"Kashima Bearings, Inc.",intlsales@kashimabearings.com
Machine Solutions Corp./Inc.,INFO@VANTE.COM
Westfield Medical Limited,sales@westmed.co.uk
PLÜMAT,sales@pluemat.de
A UNO TEC S.r.l.,info@aunotec.it
GVS S.p.A.,info@gvs.it
"Sugatsune Kogyo Co., Ltd.",export@sugatsune.co.jp
Kendrion Kuhnke Automation GmbH,sales-ics@kendrion.com
FreeFORM A/S,info@free-form.dk
TUNCEL Silikon San. Tic. Ltd.Sti.,info@tuncelsilikon.com.tr
Peter Pflugbeil GmbH Medizinische Instrumente,info@pflugbeil.com
ASKION GmbH,info@askion.com
QUASAR / Medical Device Manufacturer,noa@quasar-med.com
"Tianjin Hanaco Xingda Medical Co., Ltd.",tjhanaco@126.com
Kettenbach GmbH & Co.KG,compamed@sugisponge.com
FRANK plastic AG,info@frankplastic.de
RCA Bignami S.R.L,rcabignami@rcabignami.com
OROS S.r.l.,commerciale@oros.it
GEMAC Gesellschaft für Mikroelektronik- anwendung Chemnitz mbH,info@gemac-chemnitz.de
Camozzi Spa,info@camozzi.com
Vention Medical,info@ventionmedical.com
Zeus Industrial Products,support@zeusinc.com
"Power Via Times Medical Co., Ltd.",
PROGRESS SILICONES S.A.S.,info@progress-silicones.fr
Flex Precision Plastics Solutions (Switzerland) AG,hag.info@flextronics.com
Clippard Europe S.A.,info@clippard.be
"Berpu Medical Technology Co., Ltd.",sales@berpu.com
OEM Medical,info@oem-medical.com
PKT Präzisions - Kunststoff-Teile GmbH,info@pkt-gmbh.de
Herotron E-Beam Service GmbH,info@herotron-medical.de
Hong Kong Trade Development Council,frankfurt.office@hktdc.org
Trade Development Authority of Pakistan (TDAP),parep.cdf@t-online.de
Mediseal GmbH,info@mediseal.de
Welsh Government,lifesciences@wales.gsi.gov.uk
Welsh Government,lifesciences@wales.gsi.gov.uk
MasterControl Global Ltd,INFO@MASTERCONTROL.COM
World Expo International Sp. z o.o.,office@world-expo.com.pl
Singapore Manufacturing Federation,contact@smfederation.org.sg
Singapore Manufacturing Federation,contact@smfederation.org.sg
INTROTEK INTERNATIONAL LP,sdidio@introtek.com
Maryland Department of Commerce,jessica.reynolds@maryland.gov
Super Brush LLC,dhenry@superbrush.com
nass magnet GmbH,info@nassmagnet.de
Canadian German Chamber of Industry and Commerce Inc.,messeduesseldorf@germanchamber.ca
Canadian German Chamber of Industry and Commerce Inc.,messeduesseldorf@germanchamber.ca
Canadian German Chamber of Industry and Commerce Inc.,messeduesseldorf@germanchamber.ca
Canadian German Chamber of Industry and Commerce Inc.,messeduesseldorf@germanchamber.ca
Canadian German Chamber of Industry and Commerce Inc.,messeduesseldorf@germanchamber.ca
Canadian German Chamber of Industry and Commerce Inc.,messeduesseldorf@germanchamber.ca
Solidtec GmbH,info@solidtec.de
Produkt Service Erdt GmbH,info@erdt-gruppe.de
Egypt Expo & Convention Authority (EECA),medical@eeca.gov.eg
ARIES - Trieste Chamber of Commerce,promo@ariestrieste.it
Vascutek Ltd. a TERUMO Company,j.veitch@vascutek.com
Schlaeger M-Tech GmbH,info@schlaeger.com
Wild GmbH,sales@wild.at
Halfar System GmbH Rucksäcke und Taschen,info@halfar.com
Sefar AG,medicalcomponents@sefar.com
Fonderia Taroni Di Taroni Roberto & C. SNC,max@fonderiataroni.com
GEA Tiromat Packaging GEA Food Solutions Germany GmbH,info@gea.com
USD Formteiltechnik GmbH,info@usdform.de
Parmaco Metal Injection Molding AG,info@parmaco.com
Rico Elastomere Projecting GmbH,office@rico.at
thermo Flächenheizungs GmbH,info@thermo.de
Heinz Schade GmbH,post@heinz-schade.de
Extrudex Kunststoffmaschinen GmbH,info@extrudex.de
Grieshaber GmbH & Co. KG,info@grieshaber-praezision.de
Mozart AG,info@mozart-blades.de
Japan Agency for Medical Research and Development,hideyuki-asano@amed.go.jp
Israel Export & International Cooperation Institute,galits@export.gov.il
Securiton GmbH Alarm- und Sicherheitssysteme,info@securiton.de
Wearable Technologies AG,info@wearable-technologies.com
Sofar S.p.A.,info@sofarfarm.it
Nano4Imaging GmbH,info@nano4imaging.com
"PIEMONTE Agency for Investments, Export and Tourism / Centro Estero per l'Internazionalizzazione s.c.p.a.",lifesciences@centroestero.org
"Wilson Instruments (SHA) Co., Ltd.",sales802@heyinovo.com
Thüringen c/o medways e.V.,info@medways.eu
UNISIS Corp.,o-sales@unisis.co.jp
CONSOBIONET CONSORZIO con attività esterna,info@consobionet.it
"Guangzhou Longest Science & Technology Co., Ltd.",export@longest.cn
Beltron GmbH,info@beltron-gmbh.com
ACIG Medizintechnik-Ausstellung,info@acig.de
German Healthcare Export Group (GHE) e. V.,info@gheg.de
Forschung für die Zukunft c/o Otto-von-Guericke-Universität Magdeburg TTZ,messen@ovgu.de
Karl Kaps GmbH & Co. KG,info@kaps-optik.de
The Gambica Association Limited,info@gambica.org.uk
Mecmaan Healthcare Pvt. Ltd.,info@mecmaan.com
IguanaMed,sales@iguanamed.com
Werkstatt für angepasste Arbeit GmbH,info@wfaa.de
GALMED Medical Equipment Producer Marian Meger,biuro@galmed.com.pl
Fortune Enterprise LLC,fortuneenterprise@aol.com
Riverstone Resources Sdn Bhd.,sales@riverstone.com.my
Sutcon Sutures,sutcon@sutcon.net
PowerMedic ApS,ag@pmlas.com
Andrew Alliance S.A.,contact@andrewAlliance.com
ABM Italia S.p.A.,info@apmedical.it
Afri Medical Egypt,export@afrimedical.com
Foot Science International,marketing@footscienceinternational.co.nz
A1 Pharmaceuticals Plc.,enquiries@a1plc.co.uk
BioDot Limited,trish.morley@biodot.com
BGS Beta-Gamma-Service GmbH & Co. KG,info@bgs.eu
BETASAN TIBBI BANT SAN VE TIC. A.S.,info@betasan.com.tr
Boddingtons Plastics Ltd,sales@boddingtons.co.uk
Edif Instruments S.r.l.,
BLACKROLL AG,support@blackroll.com
MPS Micro Precision Systems AG,info@mpsag.com
CONSOMED Limited Company,export@conso-med.com
AVS Ing. J.C. Römer GmbH,christian.mandl@avs-roemer.de
Memry GmbH,europe@memry.com
Rauschert Heinersdorf-Pressig GmbH,info@prg.rauschert.de
EPIGAP Optronic GmbH,sales@epigap-optronic.de
ABIMO Brazilian Medical Devices Manufacturers Association,laisa@abimo.org.br
ABIMO Brazilian Medical Devices Manufacturers Association,laisa@abimo.org.br
ABIMO Brazilian Medical Devices Manufacturers Association,laisa@abimo.org.br
FOMENTEX - Fundación para el fomento del sector textil,laura@ateval.com
saarland.innovation&standort e.V.,info@saar-is.de
Societa Consortile A R.L. Concreta,amministrazione@concreta.info
Associação Selectiva Moda,selectivamoda@mail.telepac.pt
KOTRA Korea Trade-Investment Promotion Agency,vanessa.frank@kotra.or.kr
Ludwig Artzt GmbH Produkte für Sport und Gesundheit,info@artzt.eu
Sanctuary Health Sdn. Bhd.,info@sanctuaryhealth.com.my
"Kaigo Co., Ltd.",messeduesseldorf@kaigo.com.tw
Danish Health Tech Group (Danish Export Association),thomas.andersen@dk-export.dk
Gesellschaft zur Förderung des Maschinenbaues mbH (GzF),pwz@vdma.org
Wirtschaft und Stadtmarketing Pforzheim (WSP),info@ws-pforzheim.de
Micronarc c/o FSRM,info@micronarc.ch
Luxilon Industries NV,mail@luxilon.be
SEIRIN CORPORATION,ykikuchi@seirin.tv
TECNA SRL,sales@tecnasrl.com
Blockwise Engineering LLC,sales@blockwise.com
BW-TEC AG,info@bwtec.com
Ernst Kratz GmbH,ernstkratz@acufirm.de
BEWATEC Kommunikationstechnik GmbH,info@bewatec.com
Telemed Ltd.,info@telemed.lt
CONSOBIONET CONSORZIO con attività esterna,info@consobionet.it
Enable Innovations S.R.L.,info@enableinnovations.it
Medifly SRL,info@medifly.it
The Gambica Association Limited,assoc@gambica.org.uk
medways e.V.,info@medways.eu
dantschke Medizintechnik GmbH & Co. KG,info@dantschke-med.de
ACIG Medizintechnik-Ausstellung,info@acig.de
Jena Med Tech GmbH,info@jena-medtech.com
PIAI ORTOTECH S.R.L.,info@piaiortotech.it
"Ambulanc (Shenzhen) Tech. Co., Ltd.",info@ambu-lanc.com
Israel Export & International Cooperation Institute,galits@export.gov.il
ADK Modulraum GmbH,info@adk.Info
Borcad cz s.r.o.,borcad@borcad.cz
Akudmedpharm GmbH,info@akud-medpharm.de
Erlen GmbH,info@erlen.de
Top Engineering Sàrl,info@top-eng.ch
PEGISDAN SRL,pegisdan@pegisdan.com
heckel medizintechnik GmbH,info@heckel-medizintechnik.de
VDE Verband der Elektrotechnik Elektronik Informationstechnik e.V.,service@vde.com
Medispec Ltd.,marketing@medispec.com
Philips Healthcare BV,healthcare.deutschland@philips.com
"Duk-In Co., Ltd.",dukin@dukin.com
HÖRTIG rohrpost GmbH,info@rohrpost.de
Carestream Health Deutschland GmbH,em_marketing@carestream.com
Lischka GmbH,info@made-by-lischka.de
"SEQUOIA-TWN HEALTHCARE Co., Ltd.",mikebotn@sequoiahealthcare.com
Discher Technik GmbH,info@discher.de
Belimed GmbH,info.de@belimed.com
SCHIPPERS-MEDIZINTECHNIK Dr. Ing. Harald Schippers,info@schippers-med.com
Miele & Cie. KG Vertriebsgesellschaft Deutschland,info@miele-professional.de
"BAO-Health Medical Instrument Co., Ltd.",info@bao-health.com
"Klaro, spol. s r.o.",klaro@klaro.cz; export@klaro.cz
Cantel Medical Asia/Pacific Pte. Ltd.,csnl@medivators.com
KOCH Pac-Systeme GmbH,info@koch-pac-systeme.com
"BQ Plus Medical Co., Ltd",chris@nelson-medical.com
II-VI Deutschland GmbH,ir.info.de@ii-vi.com
"Fujian Huize Biotechnology Co., Ltd.",jfexpo1@163.com
All Sensors GmbH,info.de@allsensors.com
MELITEK A/S,info@melitek.com
Sterne SAS,celine.laget@sterne-elastomere.com
Gerresheimer Regensburg GmbH,info-mps@gerresheimer.com
KIEFEL GmbH,kiefel@kiefel.de
Optima Scandinavia AB,info@optima.se
"Shenzhen Power Motor Industrial Co., Ltd",648710957@qq.com
ALL FLEX S.r.l.,info_it@all-flexgroup.com
Accumold LLC,micromolding@accu-mold.com
GlobTek Inc.,sales@globtek.com
ALBIS PLASTIC GmbH,info@albis.com
Molex Deutschland GmbH,mxgermany@molex.com
Staiger GmbH & Co. KG,sales@staiger.de
Haemotronic S.p.A.,marco.goldoni@haemotronic.it
livetec Ingenieurbüro GmbH,info@livetec.de
Wacker Chemie AG,info@wacker.com
Schwarzer Precision GmbH + Co.KG,info@schwarzer.com
Oliver-Tolas Healthcare Packaging BV,info@oliver-tolas.com
Variohm Eurosensor Ltd,sales@variohm.com
Pall GmbH,medical_info@pall.com
SONOTEC Ultraschallsensorik Halle GmbH,sonotec@sonotec.de
Dispomedica GmbH,info@dispomedica.de
GAMA GROUP A.S.,sales@gama.cz
Bemis Healthcare Packaging Ltd.,bhpeu@bemis.com
sfm medical devices GmbH,info@sfm.de
Gardner Denver Thomas GmbH,thomas.de@gardnerdenver.com
Primasil Silicones Limited,medisil@primasil.com
The West Group Limited,sales@westgroup.co.uk
Argotech a.s.,medicine@argotech.cz
DSM,info.biomedical@dsm.com
HMC Premedical S.p.A.,info@hmcgroup.it
Axxicon Moulds Eindhoven B.V.,eindhoven@axxicon.com
"Argon Medical Devices, Inc.",barbara.anderson@argonmedical.com
Iftest AG,info@iftest.ch
Silicone Altimex Ltd.,enquiries@silalt.co.uk
Halkey-Roberts Corporation,sales@halkeyroberts.com
Jauch Quartz GmbH,info@jauch.de
microfluidic ChipShop GmbH,sales@microfluidic-chipshop.com
Martech Medical Inc.,doreen@martechmedical.com
Kirchner und Müller Lasertechnik GmbH,mail@kmlt.de
Tipromed srl,sales1@tipromed.it
Aristotech Industries GmbH,service@aristotech.de
LEONI elocab GmbH,healthcare@leoni.com
ITW Medical - Coeur & Filtertek,mdoherty@itwmedical.com
Teleflex Medical OEM,oeminfo@teleflex.com
"Maider Medical Industry Equipment Co., Ltd.",web@maiderchina.com
Modenplast Medical S.r.l.,modenplast@modenplast.com
JEB Technologies Ltd.,sales@jeb-technologies.com
Zoltrix Material (Guangzhou) Limited,enquiry@cn-innovations.com
SORACHIM SA,contact@sorachim.com
"Wenzhou Naisi Health Product Co., Ltd.",vincent@cnnaisi.com
TITI GLOVE SDN. BHD.,marketing@alglove.com
saarland.innovation&standort e.V.,info@saar-is.de
Datrend Systems Inc.,customerservice@datrend.com
Luto Research Limited,solutions@lutoresearch.com
Backer BHV AB / Div. Calesco,fredrik.andersson@calesco.se
Herga Technology Limited,sales@herga.com
ElringKlinger Kunststofftechnik GmbH,info.ekt@elringklinger.com
SCHNEEBERGER GmbH,info-d@schneeberger.com
SLV M-V GmbH,office@slv-rostock.de
medical index GmbH,info@medical-index.de
RehaWash Systems GmbH,info@rehawash.com
PROVIX Co. Ltd.,phillip@provix.co.kr
Geltek-Medica Ltd.,info@geltek-medica.ru
Seal Shield,robyn.ewers@sealshield.com
"hdg-Tresore, Inh. Andreas Korn e.K.",info@hdg-tresore.de
Netzwerk für innovative Zulieferer in der Medizintechnik (NeZuMed),info@senetics.de
Business France,peslherbe@businessfrance.fr
Atlas Medical Ltd.,info@atlas-site.co.uk
"Aikang Medtech Co., Ltd.",liuyanni@aikang-medical.com
Batz Hungary Kft.,export@batz.hu
"Cellspect Co., Ltd",sales@cellspect.com
"Guangzhou Improve Medical Instruments Co., Ltd.",ft@improve-medical.com
Active Key GmbH & Co. KG,info@activekey.de
"Beston Medical Plastics and Devices Co., Ltd.",sales@bestonmed.com
ebm-papst ZEITLAUF GmbH & Co. KG,info4@de.ebmpapst.com
MOVING MAGNET TECHNOLOGIES SA,guillaume.keltz@movingmagnet.com
NoIR Laser LLC,mary.klinke@noirlaser.com
EMS Handels Gesellschaft mbH,office@emsbiomed.com
TSE spol. s r. o.,medical@tse.cz
CYBERNET MANUFACTURING INC.,sales@cyberneteurope.com
JETRO (Japan External Trade Organization),sid@jetro.go.jp
Mopec LLC,info@mopec.com
Ergolet by Winncare Nordic,export@ergolet.dk
Berlin Partner für Wirtschaft und Technologie GmbH,info@berlin-partner.de
GPE Plast Engineering GmbH,info@gpe-kunststofftechnik.de
Amolab s.r.l.,info@amolab.it
SCIFIT,nfrasier@scifit.com
APPSfactory GmbH,info@appsfactory.de
Fisher & Paykel Healthcare GmbH,info@fphcare.de
Lite-On Technology Corporation Hsinchu Science Park Branch,miguel.chang@liteon.com
Medical Computer Systems Ltd.,mks@mks.ru
LEA Medizintechnik GmbH,info@lea.de
Biotech GmbH,office-de@biotech-medical.com
Schyns Medizintechnik GmbH,info@schyns.de
Air-Log International GmbH,info@air-log.de
A-mi Global Co. Ltd.,drmedkorea@gmail.com
Greiner Bio-One GmbH,office@at.gbo.com
Comdek Industrial Corp.,cpkuo@comdek.com
Accutronics an Ultralife Company,sales@accutronics.co.uk
SP Medical A/S,"gw@sp-medical.dk, info@sp-medical.dk"
Generalstamp s.r.l.,info@generalstamp.com
Fried Kunststofftechnik GmbH,info@fried.de
"China Xiaogan Sanjiang Redpeak Electronics and Machinery Co., Ltd.",yzy@gauze-machinery.com
Cyient GmbH,emea-connect@cyient.com
2Spring BV,info@2spring.com
GEAF S.r.l.,commerciale.geaf@geaf.net
"Changzhou Xietong Industries Co., Ltd.","davidzhu@yong-hua.com, davidzhu@exportxt.com"
Fort Wayne Metals,info@fwmetals.com
Fraunhofer EMFT,contact@emft.fraunhofer.de
LUC & BEL Srl.,vendite@luc-bel.com
RRC power solutions GmbH,sales@rrc-ps.de
Optoflux GmbH,info@optoflux.com
IDEX Health & Science LLC,customerservice.hseurope@idexcorp.com
Eastman Chemical B.V.,medical@eastman.com
BYTEC Medizintechnik GmbH,info@bytecmed.com
Carl Haas GmbH,info@carl-haas.de
STARLIM Spritzguss GmbH,messe@starlim-sterner.com
Diener Precision Pumps Ltd.,switzerland@dienerprecisionpumps.com
Precision Medical Plastics Ltd.,"hannahgui@cnmediplastics.com, lisa_liu@cnmediplastics.com"
Bühler Motor GmbH,info@buehlermotor.com
"MicroLumen, Inc.",sales@microlumen.com
Stansomatic A/S,post@stansomatic.dk
CoorsTek Medical Inc.,info@coorstek.com
Filtrop AG,info@filtrop.com
"Shandong Branden Medical Device Co., Ltd.",liuzg@brandentech.com
Messe Düsseldorf North America,info@mdna.com
Messe Duesseldorf China Ltd.,info@mdc.com.cn
ADVANTAGE AUSTRIA Wirtschaftskammer Österreich,frankfurt@wko.at
"U.S. Department of Commerce, U.S. Commercial Service",Office.Dusseldorf@trade.gov
"AJW Technology Consultants, Inc.",WardJP@ajwtech.com
Amsino International Inc.,Jeff_Fong@amsino.com
Centurion Medical Products Corp.,contactus@centurionmp.com
"Cincinnati Sub-Zero Products, Inc.",allison.doviak@genthermcsz.com
"Flagship Surgical, LLC",info@flagshipsurgical.com
PTS Diagnostics,ahileman@ptsdiagnostics.com
"THERAFIRM, a brand of Knit Rite, Inc",foreign@knitrite.com
Weaver and Company,info@weaverandcompany.com
Carclo Technical Plastics Ltd.,sales@carclo-plc.com
TRINAMIC Motion Control GmbH & Co. KG,tmc_info@trinamic.com
SCHUMO AG,info@schumo.ch
Speedturtle Lda.,omercial@speedturtle.pt
PSICONTROL NV,koen.lagae@psicontrol.com
BS-rep GmbH,info@sensor-rep.de
Kurt Meder GmbH,info@federmeder.de
Micronarc c/o FSRM,info@micronarc.ch
ilcon GmbH Linear Actuator Concepts,info@ilcon.com
Happersberger Otopront GmbH,info@otopront.de
"Novodiax, Inc.",info@novodiax.com
LOS Laser-Optik-Systeme GmbH & Co. KG,los@otopront.de
Messe Duesseldorf China Ltd.,info@mdc.com.cn
NAMSA Inc.,knielsen@namsa.com
Photonik in den Lebenswissenschaften c/o Leibniz-Institut für Photonische Technologien e.V.,institut@leibniz-ipht.de
Pöppelmann GmbH & Co. KG Kunststoff-Werkzeugbau,info@poeppelmann.com
MTC INVITRO DIAGNOSTICS AG,info@mtcinvitro.com
"Real Staffing Group, a trading division of SThree GmbH",germany.enquiries@realstaffing.com
Crosstex International Inc.,crosstex@crosstex.com
L.A. Sports GmbH & Co. KG,info@body-sculpture.com
HS Informatik IT-Consulting e.U.,office@hsinformatik.at
"Honda Electronics Co., Ltd.",me@honda-el.co.jp
THI Total Healthcare Innovation GmbH,office@thigmbh.at
VASEMA GmbH,office@vasema.com
WILDDESIGN GmbH & Co. KG,info@wilddesign.de
Lenzing Plastics GmbH & Co. KG,profilen@lenzing-plastics.com
Technoclone GmbH,sales@technoclone.com
Hagleitner Hygiene International GmbH,crm@hagleitner.at
AMACO GmbH,amaco@amaco.at
LISAvienna,office@lisavienna.at
CNSystems Medizintechnik AG,office@cnsystems.com
Steinbichler Austria GmbH,office@steinbichler-austria.at
STRATEC Consumables GmbH,info.anif@stratec.com
schepp medtech GmbH,office@schepp.at
MED TRUST Handelsges.m.b.H.,lenz@medtrust.at
Life Science Austria (Austria Wirtschaftsservice GmbH),e.beck@awsg.at
Human.technology Styria GmbH,office@human.technology.at
"Shenzhen Emperor Electronic Technology Co., Ltd.",business@china-emperor.com
S.I.C Entwicklungs- und Vertriebs GmbH,info@sic-design.de
A.M.I. GmbH Agency for Medical Innovations,marketing@ami.at
ADVANTAGE AUSTRIA Wirtschaftskammer Österreich,frankfurt@wko.at
ADVANTAGE AUSTRIA Wirtschaftskammer Österreich,frankfurt@wko.at
CARE diagnostica Produktions- und Vertriebsgesellschaft m.b.H.,mail@care.co.at
Diagnosticum Zrt.,vszolg@diagnosticum.hu
Condor ® GmbH Medicaltechnik,info@condor-med.de
ViennaLab Diagnostics GmbH,info@viennalab.com
Dexerials Corporation,
DITABIS Digital Biomedical Imaging Systems AG,contact@ditabis.de
THIEME GmbH & Co. KG,info@thieme.eu
CeramTec GmbH,info@ceramtec.de
Air Engineering Controls Ltd,sales@aegroup.uk.com
HB Technologies AG,hbt@h-net.com
Steripac GmbH,info@steripac.com
Adhesives Research Ireland Ltd.,cgarry@arglobal.com
System Industrie Electronic GmbH,info@sie.at
Zwick GmbH & Co. KG,info@zwick.com
Degania Silicone Europe GmbH,info@degania-silicone.de
Anecto Ltd.,sales@anecto.com
Harro Höfliger Verpackungsmaschinen GmbH,info@hoefliger.de
Promepla,sales@promepla.com
Eurofins BioPharma Product Testing Munich GmbH,info-munich@eurofins.com
Phillips-Medisize BV,eu_sales@phillipsmedisize.com
Adroit Mfg. Co.,"adroitmfg@yahoo.com, enquiry@adroitmfg.com"
Dynamis Batterien GmbH,info@dynamis-batterien.de
A&D Verpackungsmaschinenbau GmbH,info@adpack.eu
Encaplast S.r.l.,info@encaplast.com
HEXPOL TPE AB,mediprene@elasto.se
Lutz GmbH & Co. KG,info@lutz-blades.com
Vernay Europa B.V.,sales@vernay.com
HJK Sensoren und Systeme GmbH & Co. KG,info@hjk.de
OSYPKA AG,mail@osypka.de
Surgical Specialties Corporation,stuff@surgicalspecialities.com
"Dainichi., Ltd.",y-tani@kk-dainichi.co.jp
SCHOTT AG Lighting & Imaging,lightingimaging@schott.com
MHMedical Tec GmbH,romy.ehrhard@mhmedical-tec.de
AD VERBUM Ltd.,info@adverbum.com
OMNITRON Griese GmbH,info@omnitron.de
"ASAHI INTECC Co., Ltd.",emea-oem@asahi-intecc.com
PHOTON ENERGY GmbH,info@photon-energy.de
Barcelona Chamber of Commerce Cambra de Comerc de Barcelona,jmgomes@cambrabcn.org
Albatroz Consulting Dr. Gert Hartoch,sales@albatroz.eu
OKW Odenwälder Kunststoffwerke Gehäusesysteme GmbH,info@okw.com
Herbert Waldmann GmbH & Co. KG,info@waldmann.com
RPS Diagnostics Inc.,frisbie@rpsdetectors.com
"Clinical Computer Systems, Inc. - OBIX",marketing@obix.com
Müller-Instrumente Alexandra C. Müller-Diener,info@mueller-instrumente.com
medavis Medizinische Informations Systeme GmbH,info@medavis.com
SCHOTT AG Electronic Packaging,ep.info@schott.com
SCHOTT AG Advanced Optics,info.optics@schott.com
T2med GmbH & Co KG,info@t2med.de
Personal MedSystems GmbH,info@cardiosecur.com
"Technische Universität Berlin IGE - Innovationszentrum Technologien Gesundheit und Ernährung, BeMobil",bemobil@ige.tu-berlin.de
BBB Inc.,contact@bbbtech.com
ERGOSIGN GmbH,contact@ergosign.de
SEMITEC Corporation,overseas@mail.semitec.co.jp
PHYTEC Messtechnik GmbH,contact@phytec.de
"JKB Co., Ltd.",info-553gt@jkb-net.co.jp
"Nikkiso Giken Co., Ltd",j.miyauchi@nikkiso.co.jp
MedNet GmbH,info@medneteurope.com
Sinomech Singapore Pte Ltd,info@sinomech.com.sg
Probe & go Labordiagnostica GmbH,info@probe-go.de
NAVAILLES SAS,info@navailles.fr
DataFlow Group LLC,sales@dataflowgroup.com
Sommer GmbH,web@is-sommer.com
Alpingomma s.r.l.,info@alpingomma.it
Wipak Oy,info@wipak.com
Nusil Technology Europe SARL,gaelles@nusil.com
FRIWO Gerätebau GmbH,sales@friwo.com
"SHINKO ELECTRIC INDUSTRIES CO., LTD.",research-medical@shinko.co.jp
EPflex Feinwerktechnik GmbH,info@epflex.com
Elcam Medical,sales@elcam.co.il
Geeplus Europe Ltd.,info@geeplus.biz
DirectMed Ltd.,clemens@directmed.com
ASCO Numatics GmbH,asconumatics-de@emerson.com
OPTIMA life science GmbH,info@optima-lifescience.com
JVS Sales & Technical Consultants GmbH,sales@jvs.de
rose plastic medical packaging GmbH,info@rose-medipack.com
"Foremount Enterprise Co., Ltd.",sales@foremount.com
Freudenberg Medical Europe GmbH,info@freudenbergmedical.de
SUMITA OPTICAL GLASS EUROPE GmbH,info@sumita.eu
Valtronic Technologies (Suisse) SA,info@valtronic.com
Serumwerk Bernburg AG,info@serumwerk.de
AMB Industri AB,jh@amb.se
AH Metal Solutions A/S,ah@ah-dk.dk
NOF CORPORATION,g_honn_ls@nof.co.jp
Contour Electronics Ltd.,sales@contourelectronics.com
