exhibitor_name,email
Bodega San Marcos S.A.,info@bodegasanmarcos.com
"Bodega Otazu, S.A.U.",info@otazu.com
Bodega Pago Traslagares S.L.,"info@traslagares.com, export@traslagares.com"
Bodega Norton S.A.,info@norton.com.ar
Bodega Noemia de Patagonia S.A.,comercial@bodega-noemia.com.ar
BODEGA MONTEVIEJO S.A.,info@monteviejo.com.ar
"Bodega Mustiguillo, S.A.",info@bodegamustiguillo.com
Bodega Melipal S.A.,info@bodegamelipal.com
Bodega Marqués de Velilla (Grandes Bodegas SL),export@marquesdevelilla.com
Bodega Matarromera S.L.,exportmanager@matarromera.es
"Bodega Los Barrancos, S.L.",info@lavineria.de
Bodega Los Frailes SL,info@bodegaslosfrailes.com
"Bodega Les Useres, S.A.T.",export@bodegalesuseres.es
"Bodega Inurrieta Inurrieta, S.L.",japellicer@bodegainurrieta.com
Bodega Humberto Canale S.A. Humberto Canale Winery,comex@bodegahcanale.com
Bodega Garzón Agroland S.A.,info@bodegagarzon.com
Bodega Don Cristobal Latinfina S. A.,exportaciones@doncristobal.com.ar
Bodega Domiciano Rio Dulce S.A.,info@domiciano.com.ar
"BODEGA INIESTA, S.L.U.",international@bodegainiesta.com
Bodega Gieco Jorge Horacio Devalle,alejandro@bodegagieco.com
"Bodega Dehesa de Luna Agropecuaria Vallefrio Nueva, S.L.",maria.murillo@dehesadeluna.com
Bodega Del Fin Del Mundo S.A Partagonia Argentina,info@bdfm.com.ar
Bodega DiamAndes S.A.,diamandes@diamandes.com
Bodega del Desierto S.A.,info@bodegadeldesierto.com.ar
Bodega Claroscuro Altoreal Vinedos S.A.,info@bodegaclaroscuro.com.ar
Bodega de Lucca Agostina de Luca,administracion@deluccawines.com
Bodega Cicchitti S.A.,ventas@bodegacicchitti.com
Bodega Carelli Bodegas Y Vinedos Santos J. Carelli S.A.,info@bodegacarelli.com
Bodega de Sada S.C.,bodega@bodegadesada.com
Bodega Cerròn - Juana Garcia Sanchez,comercial@vinacerron.com
Bodega Calle,info@bodegacalle.com
"BODEGA BUDEGUER, S.A.",info@budeguer.com
Bodega Cuatro Rayas S.C.L.,info@cuatrorayas.es
"Bodega Bouza de Carril, S.L.",bodega@bouzadecarril.com
BODEGA AMALIA FINCA LA AMALIA S.A.,info@amalia.com.ar
"Bodega Akutain, S. L.",info@bodegaakutain.com
BOCCADIGABBIA Azienda Agricola di Alessandri Elvidio,info@boccadigabbia.com
Bodega Atamisque S.A.,info@atamisque.com
Bodega Aranleon SL,vinos@aranleon.com
Bodega Brisas Agroland S.A.,info@bodegagarzon.com
"Boas Quintas, Lda.",wines@boasquintas.com
"Blauensteiner Leopold, Weingut",leopold@blauensteiner.com
Blengio Azienda Vitivinicola di Reale Daniele,info@blengio.it
BLOMIDON ESTATE WINERY LLC,simon@blomidonwine.ca
Bleasdale Vineyards PTY. LTD.,martins@bleasdale.com.au
Bixio Poderi s.s.,bixiopoderi@gmail.com
BISSONI RAFFAELLA ALESSANDRA az. biologica cert,info@vinibissoni.com
Bisi Azienda Agricola Società Agricola,info@aziendagricolabisi.it
Bisquertt Family Vineyards,cgoich@bisquertt.cl
Bischöfliche Weingüter Trier,info@bischoeflicheweingueter.de
Bischöfliches Weingut Rüdesheim GmbH,info@bischoefliches-weingut.de
Bioweingut Lorenz,info@weingut-lorenz.de
Birgit Braunstein KG,birgit@weingut-braunstein.at
Bioweingut Weinreuter Dietmar und Michaela Weinreuter,weingut-weinreuter@gmx.de
Berne Selection SARL Chateau de Berne,commercial@chateauberne.com
Bernard Magrez Grands Vignobles Propriétaire (BMGVP) SAS,accueil@pape-clement.com
Bergkellerei Godfried Steinschaden GmbH Weingut Steinschaden,wein@steinschaden.com
Bermar International Ltd,sales@bermar.co.uj
Bergerie du Capucin SAS,contact@bergerieducapucin.fr
Berdux Weine GmbH,info@berdux-weine.de
Bera Azienda Agricola di Bera Valter,info@bera.it
BENJAMIN LAROCHE SAS La Manufacture,contact@lamanufacture-vins.fr
Benoît Gautier - Loire Domaine de la Châtaigneraie,info@vouvraygautier.com
Benjamin Bridge,wines@benjaminbridge.com
Bender Wein Andreas Bender,info@bender-wein.com
"Benedetti soc. agr. Corte Antica di Giuseppe, Davide e Simone s.n.c.",info@cantine-benedetti.com
Benazzoli Fulvio Società Agr. Semplice,info@benazzoli.com
Beluga Vodka International Limited,pechenkinkv@vodka-beluga.com
BELSAZAR Vermouth GmbH,info@belsazar-vermouth.de
Bellonnie & Bourdillon Successeurs SAS,b.boucher@groupebbs.fr
Belleggia Consulting Srl,info@belleggiaconsulting.com
Belle Vve Rum Ltd.,grays@grays.mu
Belland Roger Domaine EARL,belland.roger@wanadoo.fr
Bellenda S.r.l.,info@bellenda.it
Belguardo Marchesi Mazzei SpA Agricola,mazzei@mazzei.it
Bellanoa S.A.S Soc. Agr. di De Simoni Sonia & C.,marketing@vagliomassa.it
"Bebendos, S.L.",info@bebendos.com
Becker Landgraf Weingut GbR,weingut@beckerlandgraf.de
BBS Champagne Bernard Bijotat SCEV,contact@champagne-bernard-bijotat.fr
BBC Vins & Spiritueux SARL,president@bbcwine.fr
Beau Joubert Wines / Petite Provence (Pty) Ltd,andrew@beaujoubert.com
Bavaria Wein Import GmbH Gruppo Mezzacorona,info@bavaria-wein.de
BAVA S.p.A.,export@bava.com
Batzella Soc. Semplice Agr. Franco Batzella,info@batzella.com
Battenfeld Spanier Weingut SPANIER-GILLOT GbR,kontakt@battenfeld-spanier.de
Batasiolo S.p.A.,info@batasiolo.com
Bataillard AG,export@bataillard.ch
Bataillard AG,export@bataillard.ch
Basso Vinhos e Espumantes Ltda.,leca@vinicolabasso.com.br
Bas Armagnacs Darroze SAS,contact@darroze-armagnacs.com
Basavin Winery S.R.L,sales@basavin.md
Basilica Cafaggio Srl.,info@cafaggio.wine
Basque Moonshiners S.L.,info@basquemoonshiners.es
Bartex-Bartol Sp. z o. o. Sp. k.,eksport@bartex.com.pl
Barton & Guestier SAS,contact@barton-guestier.com
Barriere Freres S.A.S.U.,barriere@barriere-freres.com
Barone Ricasoli S.p.A.,barone@ricasoli.it
Baron Philippe de Rothschild S.A.,webmaster@bpdr.com
Barone Pizzini s.a.p.a,info@baronepizzini.it
Baron Philippe de Rotschild,pjean@bphr.com
"BARON DE LEY, S.A.",export@barondeley.com
Barcolobo S.L.,mdelpino@barcolobo.com
Bardar Distellery S.A.,info@bardar.md
Bardinet S.A.S.,export@bardinet.fr
Balthasar Ress Weingut KG,info@balthasar-ress.de
Barcelona Brands S.L.,hola@barcelonabrands.com
Barbarians S.A.,info@barbarianswines.com.ar
Ballif Eric Earl - Loire,ballif.eric@orange.fr
Balestri Valda Società Agricola,info@vinibalestrivalda.com
Ballande et Meneret SAS,ballande@ballande-meneret.com
Balduzzi Wines Spa.,contact@balduzzi.com
Bagnaia Societa Agricola S.S.,info@agriturismobagnaia.it
BAGLIO ORO Baglio oro Società agricola Semplice,info@bagliooro.it
Bernard-Massard Sektkellerei GmbH,info@bernard-massard.de
Baglio del Cristo di Campobello srl,mail@cristodicampobello.it
Beratungsring Selection Rheinhessen e.V.,info@rheinhessen.de
Bernhard & Reibel EARL,bernhard-reibel@wanadoo.fr
Bert's Weinexpress GmbH & Co. KG,natalie.ford@bertsweinexpress.de
Bersano Vini S.p.A.,wine@bersano.it
Berte' & Cordini - Cantine Francesco Montagna s.r.l.,info@bertecordini.it
Bertani Domains S.r.l.,bertani@bertani.net
BESTHEIM S.C.V.B,vignobles@bestheim.com
"Bertha Group Josep Torres Sibill, S.L.",cavabertha@cavabertha.com
Betz Family Winery,tim@betzfamilywinery.com
Beyerman SAS,beyerman@beyerman.com
Beyerskloof Wines (PTY) LTD,wine@beyerskloof.co.za
Bezirkskellerei Markgräflerland eG,info@bezirkskellerei.de
"Beveland, S. A.",info@beveland.com
BiancaVigna S.S.,info@biancavigna.it
Bibo & Runge Wein GmbH & Co. KG,info@bibo-runge-wein.de
Bideau-Giraud SCEA,contact@bidgi.fr
Bicking & Bicking GbR Weingut,weingut@bickingundbicking.de
Bidoli Margherita & Arrigo Srl,info@bidolivini.com
Binigrau Vins i Vinyes S.L.,info@binigrau.es
Bindella S.r.l. Società Agricola,info@bindella.it
BIG 5 Jordi Portillo Lacave,jordi@big5.es
Binderer St. Ursula Weinkellerei GmbH,info@binderer.de
Bindi Sergardi Santa Maria Assunta del Poggiolo di Joan Coburn & C. sas,bindisergardi@bindisergardi.it
BINZAMANNA DI SARA SPANU,info@binzamanna.com
BIODYVIN - SIVCBD ASS SYND VIGNERONS EN CULTURE BIODYNAMI,contact@biodyvin.com
Bioland Weingut Schwarztrauber,weingut@schwarztrauber.com
Bioland LV Rheinland-Pfalz/Saarland e.V.,info-rps@bioland.de
Bio-Weingut Rieger GbR,info@weingutrieger.de
Bioland Weingut Neuspergerhof Hans & Jochen Gradolph GbR,info@neuspergerhof.de
Biolandweingut Stefan Kuntz,info@weingutkuntz.de
bionisys GmbH,info@bionisys.de
BIOVIDIS SAS - Loire,export@biovidis.fr
Bernkasteler Ring - Die Riesling Weingüter,info@bernkasteler-ring.de
Bioweingut Forster Inh. Georg Forster,mail@weingutforster.de
Bioweingut Geyerhof Familie Maier,weingut@geyerhof.at
Bioweingut Anita und Richard Goldenits,office@goldenits.com
Biotiful Wines SARL,export@biotifulwines.com
Bioweingut Johannes Zillinger GmbH,jz@velue.at
Bioweingut Hubertushof GbR,info@weingut-hubertushof.de
Bortolomiol S.p.A.,info@bortolomiol.com
Bodegas LAN S.A,logistics@bodegaslan.com
Bodegas Copaboca S.L.,copaboca@copaboca.com
Bodegas Rey Fernando de Castilla S.L.,bodegas@fernandodecastilla.com
Bodegas Resalte de Peñafiel S.A.U.,info@resalte.com
"Bodegas Larchago, S.A.",ruthchavarri@bodegaslarchago.com
