FAILMSG,HREF,BIZADD,EMAIL,DATE_SCRAPED,TEL,CONAME 
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60627&sid=207941C19221C4196E241159EE22853D,"36, NCIA, TECHNOLOGY DEVELOPMENT CENTER,HILIR SG.KELUANG 2, PHASE 4, BAYAN LEPAS INDUSTRIAL PARK BAYAN LEPAS 11900 PULAU PINANG",viveg@han-jdql.com,'2017-08-04,04 - 6441696,HAN JDQ L (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76640&sid=DE91DA4353257CAB29EE425D4598DE32,MP 939 JALAN MALAKA PERDANA 1 TAMAN MELAKA PERDANA ALOR GAJAH 78000 MELAKA,gm1.plcm@gmail.com,'2017-08-04,06 - 5567278,GREAT M ONE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81673&sid=E309459CF1DFC5B5E5E9F303B5D6C7B4,"18, JALAN 2/137B RESOURCE INDUSTRIAL CENTRE OFF JALAN KLANG LAMA 58200 KUALA LUMPUR",onlineshop@pestcontrolinabox.my,'2017-08-04,03 - 27205732,PCIAB TRADING
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82023&sid=D10F8C35A68FD26B610940B337B5DCAB,PT 64895 JALAN JELAPANG BATU 2 ½ KAW PERKILANGAN JELAPANG 30020 PERAK,wbcelect@gmail.com,'2017-08-04,05 - 5262850,WBC ELECTRICAL (IPOH) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10670&sid=F2D292F26029B5316BAC9DC7973EBB72,"LOT 30, JLN 223 SECTION 51A PETALING JAYA 46100 SELANGOR",kkchai8@yahoo.com,'2017-08-04,03 - 79572588,INTERAKTIF PRIMA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84069&sid=5BF615574790D9231D86F10B13F3D569,"LOT 63, JALAN KENANGA 8A BUKIT BERUNTUNG INDUSTRIAL PARK BANDAR BUKIT BERUNTUNG 48300 SELANGOR",sales@thermik.com.my,'2017-08-04,03 - 60284889,THERMIK TECHNOLOGIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81823&sid=9A403C95409F35BA69C7030685E3FFB4,21 JALAN DELIMA 13/KS6 BANDAR PARKLANDS PANDAMAR 41200 SELANGOR,digi24@live.com.my,'2017-08-04,03 - 33221419,AQUARIUS GLOBAL RESOURCES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71545&sid=AB8E0D4D40A8158A5CEC7A2207044165,"3 JALAN ZARIB 6 KAWASAN PERINDUSTRIAN ZARIB LAHAT, IPOH 31500 PERAK",bcgoh@salutica.com.my,'2017-08-04,05 - 3206800,SALUTICA ALLIED SOLUTIONS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81593&sid=6DCF5EED3F183DCB59C5C189157155DE,58 JALAN PUTERI 5/5 BANDAR PUTERI 47100 SELANGOR,info.my@kobold.com,'2017-08-04,03 - 80655355,KOBOLD INSTRUMENTS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82477&sid=C4600458ECEF62828FF8002D69B58CAD,"7, GROUND FLOOR BANGUNAN MAIDAM KAMPUNG PENGKALAN PANDAN 24000 TERENGGANU",m.jafri@zsrvortices.com,'2017-08-04,09 - 8584290,ZSR VORTICES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66710&sid=3081E9F0969CE3AB20E9CB347EBD62AD,OVAL TOWER DAMANSARA SUITE 12-7 NO. 685 JALAN DAMANSARA 60000 KUALA LUMPUR,sanjay@menon.my,'2017-08-04,03 - 77330860,MENON TECHNOLOGIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10697&sid=093B91EACF5D54BE08DB958502520D9F,"1,  JALAN ASTAKA U8/83 SECTION U8,  BKT JELUTONG SHAH ALAM 40150 SELANGOR",beebull9@yahoo.com,'2017-08-04,03 - 78458188,BEEBULL ENGINEERING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=59344&sid=01A439D2061FA31EF5BD7D3D013376B9,"138, JALAN MELATI 5/1 BUKIT BERUNTUNG RAWANG 48300 SELANGOR",jackson@aquionics.net,'2017-08-04,03 - 60282609,AQUIONICS TECHNOLOGIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11490&sid=885CCD091B7C84D1274C54C83279F6E1,"512, BLOCK B, KELANA SQUARE 17, JALAN SS7/26, KELANA JAYA PETALING JAYA 47301 SELANGOR",rao@avisol.net,'2017-08-04,03 - 78036120,AVISOL SYSTEMS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14588&sid=EC948A4A8C2F29499ED49F9531E532E4,"22, JALAN PJS 3/34, TAMAN SRI MANJA 6 1/2 MILE, OFF JALAN KELANG LAMA PETALING JAYA 46000 SELANGOR",lee@axeontec.com,'2017-08-04,03 - 77855881,AXEONTEC SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40061&sid=0501D911853DEF6C4CFE7174A6B31730,37 JALAN 2/115A TAMAN PAGAR RUYUNG OFF JALAN KUCHAI LAMA 58200 KUALA LUMPUR,sales@avbs.com.my,'2017-08-04,03 - 79813388,AV BUSINESS SYSTEM SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75257&sid=39E7A23D6D914EF57894B783F9B657E8,"50, LORONG NAGASARI 11 TAMAN NAGASARI PRAI 13600 PULAU PINANG",sales.pg@ais.my,'2017-08-04,04 - 3905607,AUTOMATION INDUSTRY & SYSTEMS (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58914&sid=5EEE1F826753AEEE9FAE1F8C559D826B,119 JALAN PENDAMAR 27/90 SEKSYEN 27 40400 SELANGOR,atabaratech@gmail.com,'2017-08-04,03 - 56143748,ARTABARA TECHNIK SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15489&sid=E9EB4E9B5DCE035F6AF292428A7D1A52,"7, 1ST FLOOR, JALAN INDUSTRI PBP 3 TAMAN INDUSTRI PUSAT BANDAR PUCHONG PUCHONG 47100 SELANGOR",lslim@asg-asia.net,'2017-08-04,03 - 80633881,ASG ASIA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61816&sid=D0DB4B367BDA9AC030C17D0512079825,"116 , BLOCK A3 LEISURE COMMERCE SQUARE , 9 , JALAN PJS 8/9 PETALING JAYA 46150 SELANGOR",dasya@optimal-power-solutions.com,'2017-08-04,03 - 78769129,APPLIED ENERGY SOLUTIONS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35142&sid=AB8A06F3F68176AB721021A4F17F7176,809 BLOCK A LOBBY A KELANA CENTRE POINT NO 3 JALAN SS7/19 47301 SELANGOR,ian@ozum.com.my,'2017-08-04,03 - 74965713,OZUM MAX COMMUNICATIONS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12714&sid=36D0D01FCEFF5F6FAFD617004E584034,"2-1B, JALAN SEMARAK JALAN TUN RAZAK  54100 KUALA LUMPUR",beleza999@yahoo.com,'2017-08-04,03 - 26926388,BELEZA WORLD IMPORT EXPORT
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4146&sid=E78E059D79F7682ACE7F71D00F9F7811,"2A, JALAN PJU 3/25 SUNWAY DAMANSARA PETALING JAYA 47810 SELANGOR",zarina.khanam@atm-industries.com,'2017-08-04,03 - 20944091,ATM INDUSTRIES (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84189&sid=AE6E2388ECB3F1A438092AFFC0CFA6FA,"9 JALAN ANGGERIK MOKARA 31/60 KOTA KEMUNING, SECTION 31 40460 SELANGOR",info@gruppelighting.com,'2017-08-04,03 - 55254133,ASIAGRUPPE LIGHTING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60271&sid=DDD57F9AD2A4E221011EF292D9C4FE09,"WISMA GTC, NO 3, JALAN TEKNOLOGI 3/4A TAMAN SAINS SELANGOR 1 KOTA DAMANSARA 47810 SELANGOR",isya@globaltop.com.my,'2017-08-04,- - 1300803333,GLOBAL TOP CENTRONIC SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58239&sid=63403459C180D62BDD754AE98B9DCCAA,"11-G, JALAN BUKIT KECIL 1A BAYAN LEPAS  11900 PULAU PINANG",info@ace.my,'2017-08-04,04 - 6455333,ACE DOT MY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11467&sid=0D1E651CDDCD2F606CD6A3D4CD3866B4,"NO.1, JALAN 36/10A TAMAN PERINDUSTRIAN IKS (MIEL) TAMAN BATU MUDA 68100 KUALA LUMPUR",adi@adachi.com.my,'2017-08-04,03 - 61857076,A.D.I. ATACHI CORPORATION SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61912&sid=679691912799C8FD3BDD6C902401F1BC,"32-1, JALAN ANGGERIK VANILLA R/31R KOTA KEMUNING SHAH ALAM 40460 SELANGOR",nelson.khoo@asia-angle.com,'2017-08-04,03 - 51223203,ASIA ANGLE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7705&sid=7F791A81625E2D7E5B05E7E7E54D0667,"39, JALAN ANGGERIK MOKARA 31/63 KOTA KEMUNING SHAH ALAM 40460 SELANGOR",abset@abset.com,'2017-08-04,03 - 51229278,ABS ENGINEERING & TRADING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50922&sid=BCFB13D92F328EC44126994E89C3197C,"70-03-79, D'PIAZZA MALL JALAN MAHSURI BAYAN LEPAS 11900 PULAU PINANG",lhlim@dreamcatcher.asia,'2017-08-04,04 - 6455806,ACEHUB VISTA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62209&sid=339BEE83F1C90A027EFBC3437E67BC40,"BISTARI, SOUTHERN BLOCK, 1ST FLOOR JALAN 1/64 D OFF JALAN PUTRA 50350 KUALA LUMPUR",info@aaa.my,'2017-08-04,03 - 40455090,AAA FIX IT SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8237&sid=8CFF76E1B7343BBED9C3DCB5D262E45F,"2-06-2,PRESINT ALAMI,BLOK 2 PUSAT PERNIAGAAN WORLDWIDE 2,PERSIARAN AKUATIK,SEKSYEN 13 SHAH ALAM 40100 SELANGOR",hasnah@gadingkencana.com.my,'2017-08-04,03 - 55139888,GADING KENCANA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84692&sid=10B89053D4E68823A70FE748C8F2F7D4,PMT 5119 LORONG SUNGAI NYIOR INDAH BUTTERWORTH 12100 PULAU PINANG,chrisooi@eikseng.com,'2017-08-04,04 - 3326363,EIK SENG MACHINERY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2185&sid=D56DC021B2494F9F5ED88F9B17FBAA93,"LOT 2829, JALAN SG KELKATI 32/148 OFF JALAN SRI GAMBUT, SECTION 32 SHAH ALAM 40460 SELANGOR",admin@joven-electric.com,'2017-08-04,03 - 51628000,JOVEN ELECTRIC CO SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58864&sid=F2A2715723E9DDF539E8B1D64D288D8B,1-2 JALAN MERANTI SD 13/4 BANDAR SRI DAMANSARA 52200 KUALA LUMPUR,admin@ecig.com.my,'2017-08-04,03 - 62637101,A3R HOLDINGS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3691&sid=B387AA35D43E917518956C5F91E2632C,"C-G-14 SME TECHNOPRENEUR CENTRE 2270, JALAN USAHAWAN 2 CYBERJAYA 63000 SELANGOR",amranalambiz@yahoo.com,'2017-08-04,03 - 83196218,A.J.V. ELECTRONIC DEVICES (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14661&sid=4059F92AD54C1E0929B0C8F5991F4765,"53, JLN LAYANG-LAYANG 3 BANDAR PUCHONG JAYA PUCHONG 47170 SELANGOR",info@camware.com.my,'2017-08-04,03 - 28562901,CAMWARE INTERNATIONAL SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85073&sid=3EF813EE5E1918157CABDCDD38662CD2,2A-1 PUSAT PERNIAGAAN CHERAS MAJU JALAN CHERAS MAJU PEKAN BT 11 43200 SELANGOR,steven@server2U.net,'2017-08-04,016 - 3319811,PRECISION COMPUTER (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66954&sid=9D4CDB65890ED309EFEAD5572142B08F,"LOT F-05, LEVEL L1, EMERALD PLAZA JALAN PJU 8/3A, BANDAR DAMANSARA PERDANA, PETALING JAYA 47820 SELANGOR",sirdee@gmail.com,'2017-08-04,03 - 77320344,CAMWERK STUDIOS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50685&sid=B4B6172A5712341AC00442A4A4992FF2,"LOT 5, TKT BAWAH, BLOK 21 KEDAI PEKAN KOIDUPAN, PENAMPANG KOTA KINABALU 08000 SABAH",buildtrax@gmail.com,'2017-08-04,017 - 8811665,BUILDTRAX RESOURCES
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78035&sid=E9741F0B3EDFC09298BCC6E31A6A4967,"8-2, JALAN PUTRA MAHKOTA 7/5A PUTRA POINT BUSINESS CENTRE PUTRA HEIGHT 47650 SELANGOR",askme@bluesand.com.my,'2017-08-04,013 - 3317707,CITY SME SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58874&sid=D7EB15C8695B82D0D833F82721F5708A,"3-1, 3-2 JLN PUTERI 7/7, BANDAR PUTERI PUCHONG, 47100 SELANGOR",sslaw@bhl-asia.com,'2017-08-04,03 - 80686980,BHL ASIA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60456&sid=678109A36016A10F2840CEDAF0B174E4,"OFFICE 29, LEVEL 1, RESOURCE CENTRE TECHNOLOGY PARK MALAYSIA BUKIT JALIL 57000 KUALA LUMPUR",info@bluesignage.com,'2017-08-04,03 - 89966100,BLUESIGNAGE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11583&sid=53D4CCA73A2595DF7226F5C9D61D8E2F,"NO.77,JALAN PLUTO AZ U5/AZ BANDAR PINGGIRAN SUBANG SEKSYEN U5, SHAH ALAM 40150 SELANGOR",btkblim@gmail.com,'2017-08-04,03 - 78456777,BT ELEMENT SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14025&sid=CE44C79B8B5297E6CD302119A2B5B2E9,"26-1, JALAN 2/125F TAMAN DESA PETALING  57100 KUALA LUMPUR",enquiry@viscomtech.com,'2017-08-04,03 - 90575089,VISCON SYSTEMS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12283&sid=70677E979404CA2AC16A389133261C25,"17, JALAN BAIDURI OFF JALAN SAN PENG  55200 KUALA LUMPUR",cpll.sb@gmail.com,'2017-08-04,03 - 92211578,CHAN PENG LIGHT FITTINGS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5507&sid=0C604F0DDC13BD6D4C7FA93CEA117B26,LOT 62 JALAN PERUSAHAAN RINGAN OFF JALAN GENTING KLANG 53200 KUALA LUMPUR,ivy@vericardsys.com,'2017-08-04,03 - 40221199,CHIP CARD SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70056&sid=F914960431EF00D3F2C21BD331F1FE59,"1-06, LORONG PERMATANG TINGGI INDAH 1 TAMAN PERMATANG TINGGI INDAH 14000 BUKIT MERTAJAM 14000 PULAU PINANG",wgwong@home-ledhouse.com,'2017-08-04,04 - 5872375,LED HOUSE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37879&sid=FE79C6A28817B1537E9FF28BC8FCCFFD,LOT 133077 JALAN LAHAT BKT MERAH INDUSTRIAL ESTATE 31500 PERAK,info@decorpoles.com.my,'2017-08-04,05 - 3224690,DECOR POLES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60753&sid=6CC8754F7FE82C0A28BB7A56378F6FF3,"B-1-01, SURI PUTERI SERVICE APARTMENT & BUSINESS CENTER JALAN SINGA F 20/F SECTION 20 40300 SELANGOR",info@bluegold.com.my,'2017-08-04,03 - 55410726,BLUE GOLD WATERMICRONWORLD (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12312&sid=BBFC1757D18D55321DAB6C56DC4D42BF,"58, JALAN MIDAH 1 TMN MIDAH CHERAS 56000 KUALA LUMPUR",info@dansonbm.com,'2017-08-04,03 - 91319122,DANSON BUSINESS MACHINES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12755&sid=B919ECA2B64A1DF4A274EE4B6B4A25B0,"PLO 78, JALAN CYBER 5 KAW PERINDUSTRIAN SENAI FASA III SENAI 81400 JOHOR",bizdev@changhuat.com.my,'2017-08-04,07 - 5997888,CHANGHUAT PLASTIC INDUSTRIES (SENAI) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6322&sid=790CFBD8A43BD8B56AB2A9AC496A51A3,"28A, JALAN SS 4D/14 TAMAN PEOPLE'S PARK PETALING JAYA 47301 SELANGOR",t_choo@tm.net.my,'2017-08-04,03 - 78040269,C&K SECURITY SYSTEM SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12770&sid=1F6FF615DE83C27F6CD279AEB7D5F782,"66, JALAN SS21/62 DAMANSARA UTAMA (UPTOWN) PETALING JAYA 47400 SELANGOR",kevin@corvan.com.my,'2017-08-04,03 - 77288166,CORVAN TECHNOLOGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10639&sid=86E3310964C3166C6DD9915D22646F32,"LOT 3928, JALAN KERETAPI LAMA OFF JALAN KAPAR 5 1/2 MILES KLANG 42100 SELANGOR",sales@demcoalarm.com,'2017-08-04,03 - 32903333,DEMCO INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58906&sid=795CF00E5F1CEA36F5CD8F5819200A89,13A JALAN PERUBATAN 3 PANDAN INDAH 55100 KUALA LUMPUR,sl.wong@code-soft.com.my,'2017-08-04,03 - 42968921,CODE SOFT TECHNOLOGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60654&sid=E9EAFCA2A5EC7724A275519EEEC8FF2F,"#1.02 LEVEL 1, WISMA ACADEMY, LOT 4A, JALAN 19/1 PETALING JAYA 46300 SELANGOR",sales@eisentech.com,'2017-08-04,03 - 79543288,EISENTECH RESOURCES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42474&sid=08EB8023ED9368B676AEEB6ECB57F8D8,"53A, JALAN PSK 7 PUSAT PERDAGANGAN SERI KEMBANGAN SERI KEMBANGAN 43300 SELANGOR",info@edexterelectronic.com,'2017-08-04,03 - 89571942,EDEXTER ELECTRONIC SERVICES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86256&sid=FBC5FF1B447ED6BD5F1C1567EA880121,"31-10-29, THE CEO, LEBUH NIPAH 5 BAYAN LEPAS  11950 PULAU PINANG",bshooi@spt-lighting.com,'2017-08-04,04 - 6110420,SUCCESS POINT TECHNOLOGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5330&sid=11E72E7CDF23E2C823548943B050B129,"5, JALAN EMPAT OFF JALAN CHAN SOW LIN  55200 KUALA LUMPUR",mazlina.osman@dzcard.com,'2017-08-04,03 - 92219400,DZ CARD (MALAYSIA) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=32918&sid=B804FBFD6A3459BFB1110C59E9923701,"9, JALAN TERAS 1 TAMAN PERINDUSTRIAN SELESA JAYA BALAKONG 43200 SELANGOR",sales@ecolinegroup.com,'2017-08-04,03 - 89621263,ECOLINE GROUP SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51095&sid=A309D8A31878632FA7D73F55C9A2C667,"A-2-22, JALAN BG 2 B&G COMMERCIAL CENTRE RAWANG 48000 SELANGOR",info@betafactors.com,'2017-08-04,03 - 60932290,BETA FACTORS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82783&sid=9F7E9898B00F26EC963FAEF72E468091,9 JALAN TAHANA TAMPOI INDUSTRIAL ESTATE 80350 JOHOR,ckl.szecheong@gmail.com,'2017-08-04,07 - 2389930,CKL ESAVE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6251&sid=8A51BBE48DE99E1F9B09A22E0E49ACA2,"2, JALAN TIMAH HITAM OFF JALAN BKT PASIR BATU PAHAT 83000 JOHOR",esngh95@gmail.com,'2017-08-04,07 - 4320553,E.S. NG BUILDING PRODUCTS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82738&sid=B383A4B8C269806DD522432D6038C571,268 JALAN PERMATANG DAMAR LAUT BAYAN LEPAS 11960 PULAU PINANG,sales@besmicoptic.com,'2017-08-04,04 - 6263072,BESMIC OPTIC INDUSTRY (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75705&sid=CE1143747741D3CE8378E9C24CAB2D40,"98 AND 98/1, JALAN TU 40 TAMAN TASEK UTAMA AYER KEROH 75450 MELAKA",eor_resources@yahoo.com,'2017-08-04,06 - 2312418,EASTERN ORIENTAL RESOURCES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33236&sid=20BE1631B163F13D5F0D23EE3C639CD3,"NO. 6, LOT 11131, JALAN MU 1/6R SEKSYEN 7, TAMAN PERINDUSTRIAN MERANTI UTAMA PUCHONG 47120 SELANGOR",dras@dras.com.my,'2017-08-04,03 - 80668130,DRAS ENGINEERING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61301&sid=3EFBCC652FF5F907DA93E47C6E1C5B64,8-8-1 MWE PLAZA FARQUHAR STREET 10200 PULAU PINANG,info@econoon.co,'2017-08-04,04 - 2611549,ECONOON SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37460&sid=7CC3FD45A9DA57CCA4023FD114C2D8EB,29 JALAN ASA 7 TAMAN ASA JAYA KAJANG 43000 SELANGOR,hssbhologram@gmail.com,'2017-08-04,03 - 87336522,DANY HOLOGRAM PRINTING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7203&sid=58980428FD08A7141BD62881FB03A3F8,"98 & 100, JALAN RAJA MUSA AZIZ IPOH  30300 PERAK",sales@digitaleye.com.my,'2017-08-04,05 - 2438298,DIGITALEYE TECHNOLOGY SDN BHD (R&D CENTRE)
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10477&sid=DD7A7B94A0D109272466ED692C00816D,"9, JALAN TPP 5/13 TAMAN PERINDUSTRIAN PUCHONG ,  SECTION 5, PUCHONG 47100 SELANGOR",shtan@cmtsproduct.com,'2017-08-04,03 - 80623686,CMTS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15187&sid=58022CE890D2D4E10B42F364A6CC6326,"46, JALAN ROS MERAH 2/17 TAMAN JOHOR JAYA JOHOR BHARU 81100 JOHOR",info@dpstar.com.my,'2017-08-04,07 - 3538218,DPSTAR THERMO CONTROL ELECTRIC (J.B) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15755&sid=B3EF7AEC58F14404BAD1DD00642D2B0C,"1-2-38, KOMPLEKS MAYANG MALL JALAN MAYANG PASIR 1 BAYAN LEPAS 11900 PULAU PINANG",choong@itramas.com,'2017-08-04,04 - 3982979,DIGITAL OPTICS (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9755&sid=A35475FC280C1025BBA4CBA6A61768DC,"NO.12A, JALAN PPU3A PUSAT TEKNOLOGI SINAR PUCHONG BATU 12, JALAN PUCHONG, PUCHONG 47150 SELANGOR",kcer@elock2u.net,'2017-08-04,03 - 80664636,DIGIT INNOVATION TECHNOLOGIES (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11560&sid=44D7E0BA7B9E01FCCDE0EC0737265BAD,"LOT 4A, JALAN SULTAN MOHAMED 3 KAWASAN PERINDUSTRIAN BANDAR SULTAN SULAIMAN PORT KLANG 42000 SELANGOR",fuiman@century.com.my,'2017-08-04,03 - 33222488,CENTURY ADVANCE TECHNOLOGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37682&sid=D3BA280CC9448104A07133237C3611C6,"NO. 11A, LORONG CERMAI 1 TAMAN CERMAI, PERMATANG PAUH BKT MERTAJAM 13500 PULAU PINANG",petertean@des2u.com,'2017-08-04,04 - 3995699,DES ELECTRONICS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13280&sid=024A17BFBD5A995C9A02E17372D78898,"B-11-01, THE ASCENT, PARADIGM NO. 1, JALAN SS 7/ 26A, KELANA JAYA PETALING JAYA 47301 SELANGOR",inquiry.my@dksh.com,'2017-08-04,03 - 78828888,DKSH MARKETING SERVICES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14428&sid=E83036021544B72361F93D4343208BEF,"23G & 23 M, DSSB BUILDING JALAN PERDANA 6/8 PANDAN PERDANA 55300 KUALA LUMPUR",sales@substation.com.my,'2017-08-04,03 - 92866328,DELTA SAMA JAYA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14412&sid=0397C1E201FDC5C540A5613CF86FDC65,"LOT 13682, JALAN PERUSAHAAN 4 KAMUNTING INDUSTRIAL ESTATE KAMUNTING 34600 PERAK",info@ctfrank.com,'2017-08-04,05 - 8958221,CT FRANK (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3674&sid=9DB6BB921842A003780640249E8DC54D,"22, JALAN TEMBAGA SD5/2D BANDAR SRI DAMANSARA  52200 KUALA LUMPUR",enquiry@delab.com.my,'2017-08-04,03 - 62726506,DELAB SCIENTIFIC SDN BHD
