HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,PROFILE,FAILMSG,BIGCAT,SMALLCAT 
http://www.thegreenbook.com/companies/bsv-engineering-pte-ltd/,,,+65  67951993,+65  67951995,42 Tuas Sth Ave 2  Tuas Bay Ind Centre S(637536),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-service/
http://www.thegreenbook.com/companies/ame-international-pte-ltd/,AME International Pte Ltd,,+65  65587875,+65  65587835,20 Tuas Sth St 5   S(637797),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-service/
http://www.thegreenbook.com/companies/ah-joo-engineering-enterprises/,Ah Joo Engineering Enterprises,,+65  62621140,+65  62687121,7 Pioneer Rd Nth #01-42  S(628459),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-service/
http://www.thegreenbook.com/companies/uni-drive-systems-s-pte-ltd/,Uni-Drive Systems (S) Pte Ltd,,+65  68612340,+65  68610403,19 Pioneer Sec 2 S(628379),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Uni-Drive Systems (S) Pte Ltd

 was founded in the year 1987. Since then, we were able to successfully expand the business in regional markets around Asia. At present, our coverage of distribution and service network includes East and West Malaysia, China and Indonesia. We are also capable of exporting to different countries like New Zealand, Australia, USA, Germany, Europe, India, Middle East, etc.




Our business’ core includes distribution of mechanical power transmission products and other related hardware products. Through out the years, Uni-Drive Systems managed to put together comprehensive range of power transmission products in order to provide customers with their requirements on a timely manner. Our company is your one stop solution for every kind of power transmission product needs.




Our available products:

• Timing belts

• Banded Belt

• PU and Profile Beltings

• Poly-ribbed Belts

• Variable Speed Belt

• Vee-beltings

• Link Vee-Belting

• Timing pulleys

• Vee-Pulleys

• Wire-rope Pulley

• Flat Pulleys

• Bushing and shaft adaptors

• Taper-Bushing

• QD and Split bushing

• Shaft coupling replacement element

• Wide range shaft coupling

• Gear Racks and Pinion Gears

• Power lock devices

• Universal Joints

• Sprockets and chains

• Power lock devices




We offer services to the following industries:

• Manufacturing

• Marine shipyard and offshore

• Building M&E supplies and services

• Food and printing industries

• Automotive industries

• Petrochemical and refineries

• Cement factories

• Mining industries

• Machining and engineering industries

• Palm oil mills industries

• Electronics industries

• Textile

• General hardware supplies

• Steel mill




Uni-Drive Systems (S) Pte Ltd is a world class company employed with passionate and dedicated professionals who gives value to product quality, value-added services and customer satisfaction.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-service/
http://www.thegreenbook.com/companies/lum-hong-welding-repairing-workshop-pte-ltd/,Lum Hong Welding & Repairing Workshop Pte Ltd,,+65  64577729,+65  64577274,138 Tagore Lane   S(787559),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-service/
http://www.thegreenbook.com/companies/hwt-engineering-services-pte-ltd/,HWT Engineering Services Pte Ltd,,+65  68979980,+65  68979981,38 Tuas South Avenue 2 Tuas Bay Ind Centre S(637538),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

HWT Engineering Services Pte Ltd

 formerly known as HWT Engineering Services was established in the year 1994. HWT an exclusive distributor and stockist, provides 

sale, rental sales, service and repair, installation and assembly, systems

, 

etc,. 

to many different areas and sectors.

Products Name

• KAMAT High And Very High-Pressure, Plunger Pump Systems up to 3500 bar

• SPECK-Triplex Pump & System Upto 1200 Bar

• MAUS Italia Equipment And Tools

• TORBO Slurry Blasting Equipment & Accessories

• TORBOMATE  Vertical & Horizontal WAB Crawler 

• LATTY Gland Packing & Mechanical Seal

• ENZ Golden Jet UHP High Pressure Nozzle 1000-2500 bar and more

• MVT Assorted Nozzles for Water Jet Cutting, Surface Preparation, Cleaning And UHP Monro-Jet Rotating Nozzle

• TURTLESKIN WaterArmor Personal Protective Equipment Up to 2800 Bar

Main Areas of Application

• Process Chemical Plant                

• Filter Cloth Washing                                   

• Waterjet Cutting

• Military

• Aerospace

• Energy

• Automobile

• Food

• Oil Refinery

• Ship Industry

• Traffic

• Cellulose and Paper Mills

• Contruction

• Medical

• Marine Offshore

• Reverse Osmosis

• Foundries

• Desalination Plant

• Power Plant

• Sugar Plant

• Agriculture

• Incinerator Plant

• Electronic

• Fire Protection

• Water Misting System

• Dehumidifyer

• Hydrotest                          


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-service/
http://www.thegreenbook.com/companies/utex-industrial-supplies-pte-ltd/,Utex Industrial Supplies Pte Ltd,,+65  64830005,+65  64833097,35 Selegie Rd #10-28 Parklane Shopping Mall S(188307),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-spatter-preventives/
http://www.thegreenbook.com/companies/romar-positioning-equipment-pte-ltd/,Romar Positioning Equipment Pte Ltd,,+65 68610928,+65 68613363,18 Tuas Crescent S(638712),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-spatter-preventives/
http://www.thegreenbook.com/companies/mac-weld-machinery/,Mac Weld Machinery,,+65  62971161,+65  62970422,101 Kitchener Rd #01-18 Jln Besar Plaza S(208511),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-spatter-preventives/
http://www.thegreenbook.com/companies/kian-seng-hardware-trading-pte-ltd/,Kian Seng Hardware Trading Pte Ltd,,+65  67487144,+65  67472208,166/168 Sims Ave S(387487),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

KIAN SENG HARDWARE TRADING PTE LTD

 starts as a sole proprietorship under the business name of Kian Seng Trading Company in 1972. It had a humble beginning, but within a short period, it has grown to a million dollar business which warrants its conversion into a private limited company on 18 May 1981. Since then, we have grown steadily spreading to cover the neighbouring countries and are now the agents and representatives of many well known products.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-spatter-preventives/
http://www.thegreenbook.com/companies/qss-safety-products-s-pte-ltd/,QSS Safety Products (S) Pte Ltd,,+65 67452966,+65 68412966,239 Ubi Ave 4 Intrepid Warehouse Complex S(408821),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

QSS is a safety solutions provider for the workplace and household with a compressive range of protective equipment that conforms to major quality standards.




We believe that abler bodied person is very lucky for he enjoys life’s most precious gift. Thus everyone should put safety first in their lives whether at work or at home.




Established since 1960, QSS’ long-term commitment to safety has won us noteworthy awards and more importantly, trust of clients from all over Asia as well as the UAE, Fiji and Spain




Vision

To be Asia’s most reputed comprehensive safety solution provider for the workplace and household.




Mission

To be an advocator and educator for a safe environment for every workplace and home, bringing fulfillment and enjoyment in life to everyone by safeguarding people’s safety




Values

Honest

Earnest

Achieving

Responsible

Team Player


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-spectacles/
http://www.thegreenbook.com/companies/europa-pte-ltd/,Europa Pte Ltd,,+65  62867578,+65  62550271,21 Woodlands Cl #09-14 Primz Bizhub S(737854),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Over the years, 

Europa Pte Ltd

 has retained its position as one of the worldwide leaders in the field of plastic welding and hot air blowers. We carry high performing Leister products which provide heat for a variety of industrial applications. We also offer innovative and effective Laser Systems and Microsystems giving solutions to your welding needs. We distribute Leister products which are manufactured from Switzerland ensuring to have outstanding quality and consistent performance. Since 98% of the production is being exported, these varieties of welding products have established names in different parts of the world, serving various industries related to welding.




In plastic welding, we are the first choice when it comes to welding machines for plastic processing because of the high reliability and performance of the products that we have. These products can be used in floor coverings, earthworks, roof sealing systems, plastic sheeting, vehicle repair as well as process equipment manufacturing and hydraulic and tunnel engineering. Our Leister products are also excellent in terms of the conceptual design of hot air applications.




Through continuous improvement, innovative solutions have opened up this new manufacturing method known as laser systems. These are commonly used in Microsystems technology, medical and sensor assembly and automobile production. In addition, Microsystems are also developed producing micro-optical components and micromechanical sensors which are mostly applied in cleanrooms today.




The following are some of the products we offer:

• Leister Combi-Wedge-Welder TWINNY-S

• Leister Hot-Air-Hand-Tool ELECTRON-ST

• Leister DB-A1 LTAG GHIBLI-AW

• Leister Hot-Air-Welder VARIMAT-V2

• Leister Hot-Wedge-Welder COMET

• Leister Extrusion-Welder FUSION-3

• Leister Extrusion-Welder WELDPLAST-S2-PVC

• Leister Hot-Air-Hand-Tool Diode-PID

• Leister Hot-Air-Hand-Tool WELDING-PEN-R

• Leister Hot-Air-Hand-Tool TRIAC-AT


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-tools-plastic/
http://www.thegreenbook.com/companies/adjoin-winger-pte-ltd/,Adjoin Winger Pte Ltd,,+65  67959533,+65  67957433,48 Toh Guan Rd East #07-102 Enterprise Hub S(608586),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-torches/
http://www.thegreenbook.com/companies/panweld-trading-pte-ltd/,Panweld Trading Pte Ltd,,+65  62658888,+65  62655127,3 Third Lok Yang Rd S(627998),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Panweld Trading Pte Ltd

, one of the pioneers in the Surface Finishing Industry in Singapore with more than thirty years of history, is a Total One Stop Solution Provider for the Surface Finishing Industry.




We represent leading global brands such as Devilbiss and Binks and have designed and supplied spray painting booths and spray painting automatic machines to a diverse range of customers across many industries.




Our engineers, with more than 30 years of accumulated experience and expertise, together with our commitment to a high level of support and service, will be able to cater to your every surfacing finishing need.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-torches/
http://www.thegreenbook.com/companies/esta-rowell-engineering-pte-ltd/,Esta-Rowell Engineering Pte Ltd,,+65  67539959,+65  67532653,22 Woodlands Link #04-29  S(738734),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-torches/
http://www.thegreenbook.com/companies/eng-guan-hardware-pte-ltd/,Eng Guan Hardware Pte Ltd,,+65  62640833,+65  62610690,Blk 19 Pioneer Rd North #01-100/101/103  S(628466),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Eng Guan Hardware

 specializes in Industrial hardware, hand tools, abrasive, flanges, coupling clamps, gloves, gauges, pipes, fittings, welding equipment and supplies.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-torches/
http://www.thegreenbook.com/companies/alpex-pte-ltd/,Alpex Pte Ltd,,+65  63454780,+65  63454781,35 Tannery Rd #07-01 Ruby Ind Complex S(347740),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Alpex Pte Ltd

 is a manufacturer, exporter & wholesaler of TRUWELD® Brand TIG, MIG, Plasma Torches, and Power Cables & Spare Parts. We offer the widest range in town for Tungsten Electrodes, Electrode Holders, Earth Clamps, Cable Connectors, Gouging Rods, Gouging Torches, Gas Regulators, Cutting Nozzles, Cutting Torches, Electrode Ovens, Wire Feeder Motors, Wire Feed Rollers, Electrical Plugs & Sockets, Nozzle Gels, Welding Gloves, Aprons & Safety Clothing.

 

 Torches & Parts compatible with major international brands such as Weldcraft®, Binzel®, Panasonic®, OTC®, Tweco®, Bernard®, Esab®, Kemppi®, Hobart®, Lincoln®, Tregaskiss®, OXO®, Hypertherm®, Lenco®


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-torches/
http://www.thegreenbook.com/companies/t-h-g-engineering-pte-ltd/,T.H.G Engineering Pte Ltd,,+65  62653151,+65  62621330,29 Kian Teck Way   S(628745),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-transformers/
http://www.thegreenbook.com/companies/pohwell-engineering-pte-ltd/,Pohwell Engineering Pte Ltd,,+65  62687233,+65  62687322,140 Pandan Loop   S(128341),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-transformers/
http://www.thegreenbook.com/companies/boon-meng-equipment-pte-ltd/,Boon Meng Equipment Pte Ltd,,+65  63820919,+65  63820993,39 Defu Lane 7  Defu Ind Pk B S(539353),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-transformers/
http://www.thegreenbook.com/companies/a-g-industrial-gas-trading-pte-ltd/,A & G Industrial Gas Trading Pte Ltd,,+65  64493166,+65  64491301,20 Changi Sth St 1   S(486778),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Established in 1986, A & G Industrial Gas Trading Pte Ltd has gained a reputation for quality and reliability within the industrial and marine field. From a humble beginning as a distributor of industrial gases in Singapore, A & G has a long way to become a leading distributor in Singapore for industrial gases, marine chemicals, welding accessories and equipments. A & G Group provides a wide diversity of products and services. From industrial gas, welding equipment, marine chemicals to logistics and freight forwarding services. With our vast product knowledge and outstanding services, we are able to provide our customers with the best quality products and services at the best competitive rates.
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-transformers/
http://www.thegreenbook.com/companies/uni-ware-pte-ltd/,Uni-Ware Pte Ltd,,+65  62920250,+65  62984220,Blk 803 King George's Ave #02-152 S(200803),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wire-feeders/
http://www.thegreenbook.com/companies/the-lincoln-electric-co-asia-pacific-pte-ltd/,The Lincoln Electric Co (Asia Pacific) Pte Ltd,,+65 68545360,+65 67736690,11 Pandan Cres S(128467),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wire-feeders/
http://www.thegreenbook.com/companies/supratechnic-pte-ltd-welding-department-/,,,+65  68622100,+65  68622300,16A Joo Koon Circle   S(629048),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wire-feeders/
http://www.thegreenbook.com/companies/lincoln-machinery-pte-ltd/,Lincoln Machinery Pte Ltd,,+65  68633333,+65  68633366,19 Tuas Ave 18A   S(638865),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Lincoln Machinery Pte Ltd was founded in 1976, providing rental of welding machines, generator sets, air compressors and other construction related machineries and tools. With over 30 years of experience in local & regional mixed construction industries, Lincoln Machinery has been recognized as the leader in welding products and has rendered services to the marine, petrochemical, pharmaceutical, engineering and construction related industries in Singapore and its neighboring countries. Our quality policy is to strive for continual improvement in offering quality services and products to our customers. As such, Lincoln Machinery has been awarded ISO 9001: 2000 certification through its quality services to their customers. As the company is characterized by its ability to learn, innovate and implement new technology, Weldman Welding Industries Pte Ltd has been established in 1992, to provide manufacturing of Inverter Arc Welding Machines and cutting equipments to support Lincoln Machinery in its sales & rental operations. Weldman Welding Industries Pte Ltd is considered as the pioneer to introduce and encourage usage of this environmental friendly and energy saving products in the welding industries. With similar quality policy as Lincoln Machinery, Weldman Welding has also been awarded with ISO 9001: 2000 for its excellence in quality services. In order to stay dynamic in business, we believe in providing solutions for the betterment of our customers by staying responsive and fulfilling their changing needs.
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wire-feeders/
http://www.thegreenbook.com/companies/leeden-distribution-pte-ltd/,Leeden Distribution Pte Ltd,,+65  62688333,+65  62687515,1 Shipyard Rd S(628128),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Leeden Group is a leading integration specialist in Welding, Gas and Safety. Leeden’s customers include major oil and gas companies and contractors, shipbuilding and ship repair yards, oil rig, platform, jacket and floating production storage offloading (FPSO) systems as well as steel and pipeline fabricators across Asia. In 2012, Leeden Group became a member of Taiyo Nippon Sanso Corporation. Headquartered in Singapore, Leeden has grown rapidly, expanding into Malaysia, Thailand, Vietnam, Indonesia, China, Philippines and Australia.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wire-feeders/
http://www.thegreenbook.com/companies/esab-asia-pacific-pte-ltd/,ESAB Asia/Pacific Pte Ltd,,+65  63182608,+65  68613195,38 Joo Koon Circle   S(629063),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wire-feeders/
http://www.thegreenbook.com/companies/danox-welding-pte-ltd/,Danox Welding Pte Ltd,,+65  67562801,+65  63628918,Blk 6 Marsiling Ind Est Rd 1 #01-14 S(739275),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Danox Welding Pte Ltd established in year of 2000, located in northern part of Singapore. Danox Welding Pte Ltd - an unwavering policy of reliability, quality service and the best complete welding & cutting solution. Today, Danox Welding based on the wholesales and direct user customers to supply welding & cutting equipment, accessories & consumables. In order to satisfy our customer requirements, we have stressed on systematization, finger-tip control and detailed knowledge both of the commodities themselves and the needs of the market. We have established a reputation for our prompt deliveries as the result of working closely with our customers.
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/core-metal-pte-ltd/,Core Metal Pte Ltd,,+65  62662302,+65  62663312,16 Boon Lay Way #01-42 TradeHub 21 S(609965),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/cresendo-hardware-trading-pte-ltd/,Cresendo Hardware Trading Pte Ltd,,+65  68422570,+65  68442256,50 Kallang Pudding Rd #06-03 Golden Wheel Ind Bldg S(349326),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

At 

Cresendo Hardware Trading Pte Ltd

, our motto is selling to our customers the best quality tools with the best price. We open our heart to all who enquire.

CRESENDO:




• C – CARE FOR CUSTOMER

• R - RESPONSIBLE

• E – EFFECTIVE

• S – SPECIAL

• E – EFFICIENT

• N – NEUTRAL

• D – DILLIGENT

• O – OPEN HEART


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/asiamatic-industries-pte-ltd/,Asiamatic Industries Pte Ltd,,+65 68482071,+65 67470236,Blk 157 Lor 1 Toa Payoh #08-1213 S(310157),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/arcstar-pte-ltd/,Arcstar Pte Ltd,,+65  68620051,+65  68620043,28 Tuas View Pl   S(637874),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/american-international-industries-pte-ltd/,American International Industries (Pte) Ltd,,+65  62651377,+65  62654680,20 Jln Buroh  Jurong Industrial Estate S(619477),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/alpha-welding-pte-ltd/,,,+65  68629395,+65  68629397,61 Bt Batok Cres #07-07 Heng Loong Bldg S(658078),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/albatec-pte-ltd-refer-alloys-section-/,Albatec Pte Ltd (Refer: Alloys Section),,+65  67674555,+65  67674556,63 Hillview Ave #01-03/08 Lam Soon Ind Bldg S(669569),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/triarc-technologies-engineering-services-pte-ltd/,Triarc Technologies & Engineering Services Pte Ltd,,+65  67621218,+65  67630998,Blk 3 Woodlands Rd 19km 391D Yew Tee Ind Est S(677967),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/kenweld-singapore-pte-ltd/,Kenweld Singapore Pte Ltd,,+65 66659029,+65 66659206,20 Bukit Batok Crescent #05-04 Enterprise Centre S(658080),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Incorporated in 1976, 

Kenweld Singapore Pte Ltd

 consists of both an engineering and consumer departments.

Our engineering department offers a wide range of superior quality welding and brazing equipment and consumables sourced from from USA, Japan, Italy, Australia, China and Korea suitable for a wide range of applications. We aim to bring innovative and effective solutions to our valued customers.




Our consumer department distributes skin and body care products, hair care, hair styling and hair color ranges which are directly imported from different parts of the world. We also provide Denmark fruit spreads which are delivered to local supermarkets, mini markets and hypermarkets.




Over the past three decades, we have the main purpose to provide quality service together with our quality products and timely delivery to our clients. We believe that making customer satisfaction as our top priority will lead us to become tomorrow’s excellent organization. Thus, improving and enhancing life for everyone.




Vision and Mission




We strive to preserve the integrity and professionalism in all we do with the best value, quality and service to all our customers and suppliers. We aspire to become the preferred trading partner with all our customers through the provision of the most comprehensive range of quality welding and brazing products to every industry we serve. We aim to be the preferred employer providing opportunities for individual pursuit of excellence and personal advancement.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/hup-hong-machinery-s-pte-ltd/,Hup Hong Machinery (S) Pte Ltd,,+65  62967711,+65  62971963,101 Kitchener Rd #01-12/14 Jln Besar Plaza S(208511),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Hup Hong Machinery (S) Pte Ltd 

has reached numerous milestones in the industry since our establishment in the year 1972. The passion, dedication and professional competence of our Director in the machinery business has brought success and triumph to the company. Through our comprehensive and multitude inventory of over thousand types of Machinery and Tools, we are proud to present our World of Machinery under one roof.




Through the years, we have built strong relationship with our business partners in all areas of trades such as Building Constructions, Government and Private Technical Schools, Ship and oil rig builders, General hardware Suppliers, Oil & Gas Industries, Furniture factories, Metal Industries, Quality Control Sectors, Car assembly and a lot more.




Our wide range of products and services covers industrial needs including Metal Welding, Plastic Working Machines, Wood Working, Material Handling, Metal Working, Hoisting Equipment, Power & Air Tools, Air Compressors, and Hydraulic Equipment. We bring high quality products originated from Japan, Europe, USA, Japan, Taiwan, Australia, Korea, China and many other countries.




Hup Hong Machinery (S) Pte Ltd endeavors to upgrade our business to consistently meet the demanding needs of the market. We utilized latest machineries since our incorporation until now that our company is continuously upgrading our IT systems. We strongly believe that a thorough knowledge of the market along with latest IT systems, Hup Hong Machinery (S) Pte Ltd will be able to provide customers with higher level of effectiveness and efficiency.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/kobelco-welding-asia-pacific-pte-ltd/,Kobelco Welding Asia Pacific Pte Ltd,,+65  66848107,+65  66848110,237 Pandan Loop #07-10 Westech Bldg S(128424),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Kobelco Welding Asia Pacific Pte Ltd

 was established in January 1979. It is formerly known as Kobe Welding Singapore wherein its core business focuses on manufacturing covered electrodes. These products are typically used for shipbuilding and repair, steel fabrication as well as offshore and onshore construction for oil and gas and other industries related to steel constructions. We also provide and distribute a wide range of welding consumables to the local market, providing full coverage of welding consumables. These products were fabricated by Kobe Steel Ltd, our parent company and the leading manufacturer of welding consumables and welding systems in South East Asia.




With continuous improvement to our products and services, Kobelco was able to upgrade our manufacturing facilities in a consistent manner. We have group of dedicated and resourceful workforce who helped to achieve production capacity of more than 1,200MT/month. We make sure that our staffs frequently visit our parent company, exchanging the latest knowledge and skills regarding advanced quality control as well as new manufacturing facilities.




We are built on the foundation of Q.T.Q management philosophy which means:




Quality Products – Products of the Highest Quality

Technical Support – Suggestive-Styled Technical Assistance

Quick Delivery – Strict Observance of the Promised Date of Delivery




Certified by ISO 9001 Quality Management System, our company guarantees to give you high quality products for your industrial needs.




The following are some of the products we offer:

• Welding Electrodes

- B-14 (AWS A5.1 E6019)

- RB-26 (AWS A5.1 E6013)

- LB-52 (AWS A5.1 E7016)

- LB-52-18 (AWS A5.1 E7018)

- LB-52U (AWS A5.1 E7018)

- LB-7018-1 (AWS A5.1 E7018-1)

- KOBE-7024 (AWS A5.1 E7024)


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-wires/
http://www.thegreenbook.com/companies/kheng-yew-trading-pte-ltd/,Kheng Yew Trading Pte Ltd,,+65  62526622,+65  62537911,234 Balestier Rd   S(329698),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheelbarrows/
http://www.thegreenbook.com/companies/fupizat-trading-co-ys-one-/,,,+65  67535440,+65  67537132,1 Yishun St 23 #01-01 YS-One S(768441),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheelbarrows/
http://www.thegreenbook.com/companies/fupizat-trading-co/,,,+65  62577262,+65  67582394,Blk 101 Yishun Ave 5 #01-17  S(760101),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheelbarrows/
http://www.thegreenbook.com/companies/chuan-hup-huat/,Chuan Hup Huat,,+65  62931368,+65  62942376,Blk 803 King George's Ave #01-210/212  S(200803),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheelbarrows/
http://www.thegreenbook.com/companies/bes-gro-enterprise-pte-ltd/,Bes-Gro Enterprise Pte Ltd,,+65  67957343,+65  67958534,48 Toh Guan Rd East #01-114 Enterprise Hub S(608586),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Bes-Gro Enterprise Pte Ltd

 has grown to become reputable in hardware supply in Singapore.




We supply a very high quality of hardware products ranging from Industrial Shoes, Safety Equipment, Machines, Electrical Tools, High Tech Equipment, Machinery Accessories, and many others.




With more than 2 decades of industrial knowledge and marketing experiences, we know what you need and we are able to furnish to meet your requirements. We are committed to achieving the objectives of our quality hardware products and providing the best services for our customers.




You name it and we have it. Our high quality of hardware products are under one roof to cater to your needs.  Come to us and seeing is believing. You will find our high quality products are very well stock and prices are in good competitive range and reasonable.




We strive for total customer's satisfaction by achieving high productivity and quality products to serve you better.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheelbarrows/
http://www.thegreenbook.com/companies/keng-hin-manufacturing-pte-ltd/,Keng Hin Manufacturing Pte Ltd,,+65  67585828,+65  67589972,16 Woodlands Wlk   S(738393),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wheel-loaders/
