HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT 
http://www.thegreenbook.com/companies/sealico-trading-pte-ltd/,Sealico Trading Pte Ltd,,+65  64829811,+65  64829812,20 Ang Mo Kio Ind Pk 2A #01-01 AMK Techlink S(567761),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-gases/
http://www.thegreenbook.com/companies/leong-seng-industrial-pte-ltd-amk-industrial-pk-2-blk-5070-/,Leong Seng Industrial Pte Ltd (Amk Industrial Pk 2 Blk 5070),,+65  64932409,,Blk 5070 Ang Mo Kio Ind Pk 2 #01-1491  S(569573),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-gases/
http://www.thegreenbook.com/companies/wks-industrial-gas-pte-ltd/,WKS Industrial Gas Pte Ltd,"""sales@wks.com.sg""",+65  68982292,+65  68982202,22 Tuas Ave 10   S(639145),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-gases/
http://www.thegreenbook.com/companies/sing-swee-bee-enterprise-pte-ltd/,Sing Swee Bee Enterprise Pte Ltd,"""info@singsweebee.com""",+65  67522148,+65  67521892,No.6 Attap Valley Rd   S(759906),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-gases/
http://www.thegreenbook.com/companies/red-horn-engineering-pte-ltd/,Red Horn Engineering Pte Ltd,"""sales@redhorn.com.sg""",+65 67491242,+65 67491261,Blk 1015 Geylang East Ave 3 #01-129 S(389730),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-fluxes/page/2/
http://www.thegreenbook.com/companies/khee-suan-engineering-services/,Khee Suan Engineering & Services,,+65 65675090,+65 65623067,Blk 163 Jln Teck Whye #04-230 S(680163),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-repair-service/
http://www.thegreenbook.com/companies/yong-lee-welding/,Yong Lee Welding,,+65 64816286,,Blk 5066 Ang Mo Kio Ind Pk 2 #01-1395 S(569569),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-repair-service/page/2/
http://www.thegreenbook.com/companies/choon-huat-engineering-pte-ltd/,Choon Huat Engineering Pte Ltd,"""sales@choonhuat.com.sg""",+65 68622222,+65 68620232,6 Joo Koon Cres S(629010),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-repair-service/
http://www.thegreenbook.com/companies/tan-kim-seng/,Tan Kim Seng,,+65 67481795,,Blk 1003 Eunos Ave 8 #01-33 S(409498),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-repair-service/page/2/
http://www.thegreenbook.com/companies/mishi-tool-machinery-services/,Mishi Tool & Machinery Services,,+65 64825009,+65 62578282,38 Woodlands Ind Pk E1 #03-04 Admiralty Ind Pk S(757700),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-repair-service/page/2/
http://www.thegreenbook.com/companies/allen-engineering-services/,Allen Engineering Services,,+65  62678669,+65  68969635,21 Toh Guan Rd East #08-26 Toh Guan Centre S(608609),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-repair-service/
http://www.thegreenbook.com/companies/ocean-lights-marine-industrial-services/,Ocean Lights Marine & Industrial Services,,+65 62687941,+65 62659482,28E Penjuru Cl #01-08 S(609133),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-repair-service/page/2/
http://www.thegreenbook.com/companies/litron-technology-s-pte-ltd/,Litron Technology (S) Pte Ltd,"""stevenliew@litron.com.sg""",+65  65650137,+65  67608753,Blk 2021 Bukit Batok St 23 #03-192 Bukit Batok Ind Pk A S(659526),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/
http://www.thegreenbook.com/companies/bok-sing-hardware-paints-pte-ltd/,Bok Sing Hardware Paints Pte Ltd,"""sales@bokseng.com""",+65  65609670,+65  67958919,1 Pioneer Rd Nth #01-08  S(628455),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/
http://www.thegreenbook.com/companies/bse-electrical-supplies-pte-ltd/,BSE Electrical Supplies Pte Ltd,"""sales@bseelectrical.com.sg""",+65  63163533,+65  62655714,Blk 5 Pioneer Rd Nth #01-27 S(628458),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/
http://www.thegreenbook.com/companies/klie-rentals-pte-ltd/,KLIE Rentals (Pte) Ltd,"""enquiry@klierentals.com""",+65  68622855,+65  68622766,4 Tuas Basin Link   S(638758),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-rental-service/page/2/
http://www.thegreenbook.com/companies/asia-pacific-power-pte-ltd/,Asia Pacific Power Pte Ltd,"""sales@powergen.com.sg""",+65 62685155,+65 62685755,220 Woodlands Ind Pk E5 #02-00 Woodlands Bizhub S(757292),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/3/
http://www.thegreenbook.com/companies/newera-auto-envirotech-pte-ltd/,Newera Auto Envirotech Pte Ltd,"""info@newera-autoenvirotech.com""",+65  65520069,+65  65520063,190 Woodlands Ind Pk E5 #07-11 Woodlands Bizhub S(757516),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/2/
http://www.thegreenbook.com/companies/arctron-s-pte-ltd/,Arctron (S) Pte Ltd,"""arctron@live.com""",+65  68990203,+65  68990103,Blk 2021 Bt Batok St 23 #03-220 S(659526),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/3/
http://www.thegreenbook.com/companies/aqua-terra-oilfield-equipment-services-pte-ltd/,Aqua-Terra Oilfield Equipment & Services Pte Ltd,"""mail@aterra.com.sg""",+65 63194666,+65 62684455,17/19 Jurong Port Rd S(619093),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/3/
http://www.thegreenbook.com/companies/chan-industries-pte-ltd/,Chan Industries Pte Ltd,,+65 64456570,+65 62417407,Blk 3012 Bedok Ind Pk E #03-2052 S(489978),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/4/
http://www.thegreenbook.com/companies/fusion-technologies-pte-ltd/,Fusion Technologies Pte Ltd,,+65 68630080,+65 68630050,35A Benoi Rd S(627790),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/cht-international-pte-ltd/,CHT International Pte Ltd,"""chtintl@singnet.com.sg""",+65  67494669,+65  67496361,10 Ubi Cres #04-16 Ubi Techpark S(408564),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/4/
http://www.thegreenbook.com/companies/far-east-welding-technology-pte-ltd/,Far East Welding Technology Pte Ltd,,+65 67602368,,21 Hillview Ave #02-05 S(669556),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/hypertherm-s-pte-ltd/,Hypertherm (S) Pte Ltd,,+65 68412489,+65 68412490,82 Genting Lane #01-01 Media Centre S(349567),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/6/
http://www.thegreenbook.com/companies/hup-soon-huat-refrigerator-air-conditioning-co/,Hup Soon Huat Refrigerator Air-Conditioning Co,,+65 62877128,,1000 Tai Seng Ave #01-2514 S(534421),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/6/
http://www.thegreenbook.com/companies/hwa-chong-engineering-hardware-supplier/,Hwa Chong Engineering Hardware Supplier,"""zowah@singnet.com.sg""",+65 64575545,+65 64561837,Blk 237 Yishun Ring Rd #04-1034 S(760237),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/6/
http://www.thegreenbook.com/companies/boke-tools-machinery-pte-ltd/,Boke Tools Machinery Pte Ltd,"""sales01@boketools.com.sg""",+65 64823162,+65 68535671,Blk 5026 Ang Mo Kio Ind Pk 2 #01-95 S(569529),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/4/
http://www.thegreenbook.com/companies/maha-tech-asia-pte-ltd/,Maha Tech Asia Pte Ltd,"""songyi@mahatechasia.com""",+65  65611928,+65  65611969,7 Toh Guan Rd East #06-11 Alpha Ind Bldg S(608599),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/7/
http://www.thegreenbook.com/companies/maxton-international-pte-ltd/,Maxton International Pte Ltd,"""admin@maxton.com.sg""",+65  63532277,+65  62892112,3026A Ubi Rd 3 #01-77 S(408655),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/8/
http://www.thegreenbook.com/companies/metallwerk-electrical-contacts-pte-ltd/,Metallwerk Electrical Contacts (Pte) Ltd,"""metallwerk@pacific.net.sg""",+65  62650605,+65  62658312,998 Toa Payoh Nth #04-10/11  S(318993),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/8/
http://www.thegreenbook.com/companies/ks-distribution-pte-ltd/,KS Distribution Pte Ltd,"""enquiry@ksenergy.com.sg""",+65  6415 0808,+65  6415 080,19 JURONG PORT RD S(619093),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/7/
http://www.thegreenbook.com/companies/sin-lian-seng-bolts-nuts-pte-ltd-sg-kadut-loop-/,Sin Lian Seng Bolts & Nuts Pte Ltd (Sg Kadut Loop),"""enquiry@sinlianseng.com.sg""",+65  67483226,+65  67483293,31 Sg Kadut Loop   S(729471),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/9/
http://www.thegreenbook.com/companies/steelmark-machineries-singapore-pte-ltd/,Steelmark Machineries Singapore Pte Ltd,,+65  64810288,+65  64824766,20 Ang Mo Kio Ind Pk 2A #04-21 AMK Techlink S(567761),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/10/
http://www.thegreenbook.com/companies/sugino-machine-singapore-pte-ltd/,Sugino Machine Singapore Pte Ltd,"""sales@sugino-singapore.com.sg""",+65  64589544,+65  64567789,22 Sin Ming Lane #02-87 Midview City S(573969),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/10/
http://www.thegreenbook.com/companies/toolsedge-pte-ltd/,Toolsedge Pte Ltd,"""info@te.com.sg""",+65  68467392,+65  68469871,10 Ubi Cres #04-34 Ubi Techpark Lobby B S(408564),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/11/
http://www.thegreenbook.com/companies/t-c-machine-tools-pte-ltd/,T+C Machine Tools Pte Ltd,"""sales@tcmtool.com""",+65  62503007,+65  62503178,Blk 15 Lor 8 Toa Payoh #02-07 Braddell Tech S(319262),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/11/
http://www.thegreenbook.com/companies/trumpf-pte-ltd/,TRUMPF Pte Ltd,"""info@sg.trumpf.com""",+65  65718000,+65  65718001,25 International Business Pk #02-28/29 German Centre S(609916),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/11/
http://www.thegreenbook.com/companies/yew-cheong-pte-ltd/,Yew Cheong (Pte) Ltd,,+65 62962323,+65 62972323,51 Kallang Pl S(339176),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/13/
http://www.thegreenbook.com/companies/xinzhan-materials-pte-ltd/,Xinzhan Materials Pte Ltd,,+65  63651028,+65  63682018,8 Sg Kadut St 4   S(729038),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/13/
http://www.thegreenbook.com/companies/yek-hin-machinery-pte-ltd/,Yek Hin Machinery Pte Ltd,"""yekhinmach@singnet.com.sg""",+65  62942053,+65  62914493,Blk 642 Rowell Rd #01-117 S(200642),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/13/
http://www.thegreenbook.com/companies/welden-pte-ltd/,Welden Pte Ltd,"""sales@welden.com.sg""",+65  66402319,+65  64915516,21 Woodlands Cl #07-17 Primz Bizhub S(737854),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/13/
http://www.thegreenbook.com/companies/weldingspace/,WeldingSpace,"""sales@weldingspace.com""",+65  92326778,,22 Woodlands Link #03-27  S(738734),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/13/
http://www.thegreenbook.com/companies/winner-welding-eqpts-incorporated/,Winner Welding Eqpts Incorporated,,+65 64523813,,3 Lentor Plain S(786505),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/13/
http://www.thegreenbook.com/companies/t-t-industries-pte-ltd/,T & T Industries Pte Ltd,"""enquiry@tti.com.sg""",+65 64491268,+65 64498241,3016 Bedok Nth Ave 4 #04-10 Eastech S(489947),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/11/
http://www.thegreenbook.com/companies/synergyx-technology-pte-ltd/,Synergyx Technology Pte Ltd,,+65  65156238,+65  65156236,51 Bt Batok Cres #04-08 Unity Centre S(658077),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/11/
http://www.thegreenbook.com/companies/soudronic-south-east-asia-pte-ltd/,Soudronic South East Asia Pte Ltd,,+65  67691000,+65  67690222,63 Hillview Ave #08-16 Lam Soon Ind Bldg S(669569),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/10/
http://www.thegreenbook.com/companies/union-alloy-pte-ltd/,Union Alloy (Pte) Ltd,"""uasing@singnet.com.sg""",+65  67415133,+65  67440989,9 Woodlands Sec 1   S(738358),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/12/
http://www.thegreenbook.com/companies/singapore-oxygen-air-liquide-pte-ltd-ang-mo-kio-ave-5-/,Singapore Oxygen Air Liquide Pte Ltd (Ang Mo Kio Ave 5),"""info@soxal.com""",+65  67552937,,5000 Ang Mo Kio Ave 5 #03-07 TechPlace II S(569870),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/11/
http://www.thegreenbook.com/companies/sumber-co-pte-ltd/,Sumber Co Pte Ltd,"""sets@sumberco.com""",+65  63761638,+65  62784521,1 Jln Kilang Barat #03-01 Redhill Ind Est S(159345),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/11/
http://www.thegreenbook.com/companies/singapore-oxygen-air-liquide-pte-ltd-tuas-/,Singapore Oxygen Air Liquide Pte Ltd (Tuas),"""gasorders.soxal@airliquide.com""",+65  62654555,+65  62660224,13 Tuas Ave 20   S(638825),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/10/
http://www.thegreenbook.com/companies/singapore-oxygen-air-liquide-pte-ltd-tuas-west-/,Singapore Oxygen Air Liquide Pte Ltd (Tuas West),,+65  68610368,+65  68611643,20 Tuas West Ave S(638432),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/10/
http://www.thegreenbook.com/companies/singapore-equipment-welding-repair-co/,Singapore Equipment & Welding Repair Co,,+65 64412126,+65 64430453,3016 Bedok Nth Ave 4 #02-30 Eastech S(489947),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/10/
http://www.thegreenbook.com/companies/singapore-oxygen-air-liquide-pte-ltd-jurong-/,Singapore Oxygen Air Liquide Pte Ltd (Jurong),,+65  65804188,+65  65156490,31 Jurong Port Rd #08-10M/11M/12M Jurong Logistics Hub S(619115),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/10/
http://www.thegreenbook.com/companies/sinbun-trading-pte-ltd/,Sinbun Trading Pte Ltd,"""sinbun@live.com""",+65  62965753,+65  62965634,23 Jln Besar   S(208794),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/10/
http://www.thegreenbook.com/companies/overum-wear-parts-far-east-pte-ltd/,Overum Wear Parts (Far East) Pte Ltd,,+65  65427001,+65  65427002,7 Pioneer Walk   S(627774),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/9/
http://www.thegreenbook.com/companies/orbital-systems-equipment/,Orbital Systems Equipment,,+65  62577789,+65  62341675,Blk 22 Woodlands Link #03-27 Woodlands East Ind Est S(738734),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/9/
http://www.thegreenbook.com/companies/pew-laserweld-pte-ltd/,Pew-Laserweld Pte Ltd,,+65  64832862,,Blk 5041 Ang Mo Kio Ind Pk 2 #01-493  S(569544),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/9/
http://www.thegreenbook.com/companies/rocksteel-alloy-industrial/,Rocksteel Alloy Industrial,"""rocksteel@pacific.net.sg""",+65  63360488,+65  62617277,111 North Bridge Rd #21-01 Peninsula Plaza S(179098),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/9/
http://www.thegreenbook.com/companies/royal-marine-engineering-services-supplies/,Royal Marine Engineering Services & Supplies,"""sales@royalmarine-processequipment.com""",+65  68861226,+65  68861226,1 Kaki Bt Rd 1 #02-44 Enterprise One S(415934),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/9/
http://www.thegreenbook.com/companies/marine-onshore-pte-ltd/,Marine Onshore Pte Ltd,,+65  67602981,+65  67632256,1 Bukit Batok Crescent  Wcega Plaza S(658064),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/8/
http://www.thegreenbook.com/companies/kimura-denyoki-s-pte-ltd/,Kimura Denyoki (S) Pte Ltd,"""kimurasq@starhub.net.sg""",+65 64829055,+65 64829111,Blk 2 Defu Lane 10 #02-527 S(539183),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/7/
http://www.thegreenbook.com/companies/oceanbase-technology-pte-ltd/,Oceanbase Technology Pte Ltd,"""sales@oceanbasetech.com""",+65  67777248,+65  67777542,51 Ayer Rajah Cres #07-05  S(139948),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/9/
http://www.thegreenbook.com/companies/leong-chew-industrial-gas-pte-ltd/,Leong Chew Industrial Gas Pte Ltd,,+65  64412108,+65  64431781,Blk 3013 Bedok Ind Pk E #01-2108  S(489979),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/8/
http://www.thegreenbook.com/companies/j-quest-technology-asia-pte-ltd/,J-Quest Technology (Asia) Pte Ltd,,+65  67412283,+65  67417372,Blk 1082 Eunos Ave 7 #01-192  S(409585),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/7/
http://www.thegreenbook.com/companies/james-richards-li-pte-ltd/,James Richards & Li Pte Ltd,"""jrled@singnet.com.sg""",+65 62215255,+65 62257838,315 Outram Rd #12-10 Tan Boon Liat Bldg S(169074),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/7/
http://www.thegreenbook.com/companies/helsun-industries-pte-ltd/,Helsun Industries Pte Ltd,"""sales@helsun.com.sg""",+65  62828111,+65  62872522,40 MacTaggart Rd #03-01  S(368085),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/6/
http://www.thegreenbook.com/companies/idi-laser-services-pte-ltd/,IDI Laser Services Pte Ltd,"""admin@idi.com.sg""",+65  64450771,+65  64453117,514 Chai Chee Lane #05-01  S(469029),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/7/
http://www.thegreenbook.com/companies/hbs-studwelding-asia-pacific-pte-ltd/,HBS Studwelding Asia Pacific Pte Ltd,"""hbsasia@singnet.com.sg""",+65 68484998,+65 68484995,37 Lor 23 Geylang #07-04 Yu Li Ind Bldg S(388371),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/6/
http://www.thegreenbook.com/companies/golden-world-machinery-s-pte-ltd/,Golden World Machinery (S) Pte Ltd,"""sales@goldenworld.com.sg""",+65  64499388,+65  62435933,Blk 3018 Bedok Nth St 5 #01-11 Eastlink S(486132),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/6/
http://www.thegreenbook.com/companies/genesis-marketing-services-pte-ltd/,Genesis Marketing Services Pte Ltd,"""patrick@genesismktg.com.sg""",+65  67443900,+65  67470802,8 Kaki Bt Rd 2 #03-11 Ruby Warehouse Complex S(417841),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/6/
http://www.thegreenbook.com/companies/evercorp-pte-ltd/,Evercorp Pte Ltd,"""evercorp@singnet.com.sg""",+65  68966785,+65  68966324,71 Bt Batok Cres #09-03 Prestige Centre S(658071),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/easteel-construction-services-pte-ltd/,Easteel Construction Services Pte Ltd,,+65 62651233,+65 62613782,22 Tg Kling Rd S(628048),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/euro-alloys-f-e-pte-ltd/,Euro-Alloys (F E) Pte Ltd,,+65 62858353,,244 Lor Chuan #18-04 S(556745),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/dm-equipment-storage/,DM Equipment & Storage,,+65  62622371,+65  62342585,Blk 314 Jurong East St 32 #06-225  S(600314),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/bioflex-pte-ltd/,Bioflex Pte Ltd,,+65  65551123,,22 Woodlands Link #04-58  S(738734),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/4/
http://www.thegreenbook.com/companies/eagle-oilfield-services-pte-ltd/,Eagle Oilfield Services Pte Ltd,"""sales@houston.com.sg""",+65  68991233,+65  68994566,55 Toh Guan Rd East #06-04 Uni-Tech Centre S(608601),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/e-b-universal-trading/,E & B Universal Trading,"""eb_tradings@yahoo.com.sg""",+65  96846286,+65  65541385,Blk 217 Bishan St 23 #09-313 S(570217),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/denyo-united-machinery-pte-ltd/,Denyo United Machinery Pte Ltd,"""sales@sg.denyogroup.com""",+65  68622301,+65  67969069,9 Neythal Road   S(628614),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/5/
http://www.thegreenbook.com/companies/alloy-technology-pte-ltd/,Alloy Technology Pte Ltd,,+65  62685084,+65  62702893,71 Bt Batok Cres 08-11 Prestige Centre S(658071),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/3/
http://www.thegreenbook.com/companies/aktio-singapore-pte-ltd/,Aktio Singapore Pte Ltd,,+65  68616777,+65  68621355,11 Pioneer Sec 1   S(628422),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/3/
http://www.thegreenbook.com/companies/american-industries-pte-ltd/,American Industries Pte Ltd,"""aiamericanindustries@gmail.com""",+65  62569169,+65  62533952,Blk 1003 Toa Payoh Ind Pk #01-1525  S(319075),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/4/
http://www.thegreenbook.com/companies/nanyang-instrument-machinery-pte-ltd/,Nanyang Instrument & Machinery Pte Ltd,"""sales@nim.com.sg""",+65  62987266,+65  62984486,101 Kitchener Rd #01-01 Jln Besar Plaza S(208511),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/2/
http://www.thegreenbook.com/companies/ablelas-far-east/,Ablelas Far East,,+65 64820848,+65 64820042,Blk 2 Defu Lane 10 #02-527 S(539183),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/3/
http://www.thegreenbook.com/companies/hup-jin-hardware-dealers/,Hup Jin Hardware Dealers,,+65  67475007,+65  67471419,Blk 1010 Eunos Ave 6 #01-34  S(409622),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-rental-service/page/2/
http://www.thegreenbook.com/companies/kheng-sun-hiring-eqpts-pte-ltd/,Kheng Sun Hiring Eqpts Pte Ltd,"""enquires@khengsun.com""",+65  62823350,+65  62803062,20 Defu Lane 7   S(539342),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-rental-service/page/2/
http://www.thegreenbook.com/companies/jp-nelson-equipment-pte-ltd/,JP Nelson Equipment Pte Ltd,"""enquiry@jpnelson.com.sg""",+65  63689991,+65  63679991,30 Benoi Rd   S(629900),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/page/7/
